target_id	length	eff_length	est_counts	tpm
FBtr0333472	694	526.29	31.9156	4.6779
FBtr0086024	2202	2034.29	0	0
FBtr0083823	410	242.33	0	0
FBtr0344285	401	233.33	0	0
FBtr0087045	794	626.29	0	0
FBtr0085360	1103	935.29	572	47.1761
FBtr0073298	2744	2576.29	0	0
FBtr0307050	1716	1548.29	0	0
FBtr0343573	1987	1819.29	0	0
FBtr0076736	920	752.29	103	10.5615
FBtr0073200	1468	1300.29	0	0
FBtr0073199	2882	2714.29	0	0
FBtr0333678	4702	4534.29	0	0
FBtr0089141	4575	4407.29	3	0.0525076
FBtr0344997	1302	1134.29	0	0
FBtr0344998	1204	1036.29	21	1.56319
FBtr0332711	683	515.29	0	0
FBtr0078353	710	542.29	457	65.0065
FBtr0080163	761	593.29	22062.7	2868.56
FBtr0340226	807	639.29	1456.11	175.698
FBtr0080164	798	630.29	3586.17	438.897
FBtr0114603	2237	2069.29	9.92918	0.370139
FBtr0345720	2361	2193.29	46.1256	1.62225
FBtr0089948	2222	2054.29	0	0
FBtr0329952	2603	2435.29	85.9453	2.72235
FBtr0076344	1975	1807.29	0	0
FBtr0113159	1528	1360.29	106.597	6.04484
FBtr0113158	2067	1899.29	177.723	7.21814
FBtr0345695	2133	1965.29	89.3314	3.50631
FBtr0114600	1246	1078.29	49.2502	3.52326
FBtr0085057	1025	857.29	0	0
FBtr0074036	696	528.29	106	15.4777
FBtr0086109	1829	1661.29	637	29.5778
FBtr0088163	911	743.29	0	0
FBtr0301083	3920	3752.29	22	0.452271
FBtr0301084	3372	3204.29	0	0
FBtr0113387	4145	3977.29	0	0
FBtr0084928	3476	3308.29	0	0
FBtr0084927	4081	3913.29	2.36505	0.0466198
FBtr0113388	4186	4018.29	0	0
FBtr0113386	4189	4021.29	0	0
FBtr0113384	4581	4413.29	0	0
FBtr0336451	3397	3229.29	16.635	0.397363
FBtr0113385	2634	2466.29	0	0
FBtr0336452	3844	3676.29	0	0
FBtr0112930	5203	5035.29	0	0
FBtr0088597	5229	5061.29	0	0
FBtr0332998	1827	1659.29	0.345673	0.01607
FBtr0304798	5839	5671.29	5.65433	0.076908
FBtr0084433	2827	2659.29	2	0.0580145
FBtr0332427	3278	3110.29	0	0
FBtr0301700	4064	3896.29	0	0
FBtr0300809	4061	3893.29	0	0
FBtr0300808	2019	1851.29	0	0
FBtr0452100	402	234.33	0	0
FBtr0452099	487	319.319	0	0
FBtr0080853	786	618.29	4	0.499045
FBtr0305564	811	643.29	0	0
FBtr0113259	1868	1700.29	4.7761	0.216682
FBtr0084017	1512	1344.29	156.224	8.96452
FBtr0445729	4048	3880.29	49.9457	0.992901
FBtr0445730	5632	5464.29	6292.2	88.8263
FBtr0445732	2458	2290.29	348.571	11.7401
FBtr0445731	2385	2217.29	680.279	23.6667
FBtr0452128	1886	1718.29	0	0
FBtr0072346	2091	1923.29	78.1189	3.13317
FBtr0306137	3922	3754.29	157.881	3.24396
FBtr0304625	2233	2065.29	1	0.0373501
FBtr0111143	2233	2065.29	1	0.0373501
FBtr0332891	2392	2224.29	0	0
FBtr0074758	2455	2287.29	17.439	0.588129
FBtr0332890	2801	2633.29	3.56101	0.104315
FBtr0334915	1683	1515.29	0	0
FBtr0299903	1064	896.29	134.617	11.5857
FBtr0336924	1050	882.29	7.38297	0.645494
FBtr0111134	1077	909.29	0	0
FBtr0289963	781	613.29	0	0
FBtr0075137	2418	2250.29	8.42805	0.288909
FBtr0333698	1617	1449.29	26.5719	1.4143
FBtr0070156	555	387.306	4070.84	810.78
FBtr0070158	592	424.29	657.992	119.627
FBtr0345321	493	325.319	1639.68	388.798
FBtr0070155	568	400.29	19391.4	3736.85
FBtr0070157	535	367.306	346.107	72.6868
FBtr0340668	963	795.29	14	1.35792
FBtr0345011	1760	1592.29	0	0
FBtr0345802	2027	1859.29	80.1418	3.32495
FBtr0086185	1911	1743.29	333.858	14.7729
FBtr0342928	612	444.29	825.726	143.365
FBtr0081192	471	303.319	2202.27	560.073
FBtr0071830	1710	1542.29	2	0.100031
FBtr0074655	2115	1947.29	467	18.4994
FBtr0082981	1173	1005.29	0	0
FBtr0334959	703	535.29	13	1.87338
FBtr0333931	2549	2381.29	612.007	19.8252
FBtr0084032	3492	3324.29	523.496	12.1475
FBtr0330049	3492	3324.29	523.496	12.1475
FBtr0083597	2040	1872.29	32	1.31841
FBtr0083278	2126	1958.29	13	0.512081
FBtr0070557	487	319.319	0	0
FBtr0344291	631	463.29	0	0
FBtr0290211	640	472.29	0	0
FBtr0083632	970	802.29	145.923	14.0303
FBtr0088115	1309	1141.29	15.6303	1.05644
FBtr0332420	946	778.29	88.9088	8.81202
FBtr0345503	692	524.29	0	0
FBtr0071929	569	401.29	0	0
FBtr0110839	668	500.29	854	131.677
FBtr0077903	1436	1268.29	158	9.60972
FBtr0071459	1234	1066.29	7	0.506402
FBtr0085681	1960	1792.29	0	0
FBtr0085682	1921	1753.29	2	0.0879931
FBtr0085683	663	495.29	0	0
FBtr0344740	1853	1685.29	1816.11	83.1267
FBtr0078953	2412	2244.29	529.863	18.212
FBtr0300611	1701	1533.29	0	0
FBtr0334906	1701	1533.29	0	0
FBtr0076531	1261	1093.29	106.891	7.54187
FBtr0100531	880	712.29	0	0
FBtr0100532	1087	919.29	1841.12	154.491
FBtr0305334	443	275.33	0	0
FBtr0303085	571	403.29	0	0
FBtr0303086	519	351.306	0	0
FBtr0303084	630	462.29	0	0
FBtr0076475	3139	2971.29	300.804	7.80929
FBtr0345600	3384	3216.29	945.196	22.6693
FBtr0343591	1988	1820.29	0	0
FBtr0073387	2045	1877.29	0	0
FBtr0445174	2221	2053.29	0	0
FBtr0089051	1531	1363.29	0	0
FBtr0304658	4581	4413.29	224.288	3.92027
FBtr0083740	3546	3378.29	357.488	8.16276
FBtr0083739	5278	5110.29	535.224	8.07909
FBtr0071007	640	472.29	53.4084	8.72314
FBtr0071008	635	467.29	86.0916	14.2117
FBtr0081101	450	282.33	0	0
FBtr0080923	1041	873.29	0	0
FBtr0085618	607	439.29	3	0.526796
FBtr0344112	8332	8164.29	0	0
FBtr0301618	8144	7976.29	616.999	5.967
FBtr0344465	8207	8039.29	0.00138188	1.32595e-05
FBtr0301619	8270	8102.29	8.47959e-06	8.07309e-08
FBtr0082127	720	552.29	0	0
FBtr0330419	9928	9760.29	0	0
FBtr0330414	9853	9685.29	0	0
FBtr0330416	3938	3770.29	4.63962	0.0949249
FBtr0330418	9853	9685.29	0	0
FBtr0333021	9829	9661.29	0	0
FBtr0330417	9481	9313.29	3.36038	0.0278328
FBtr0330420	9841	9673.29	0	0
FBtr0339756	2542	2374.29	237.806	7.72612
FBtr0087259	2557	2389.29	1595.19	51.5012
FBtr0087260	2557	2389.29	0	0
FBtr0334154	1086	918.29	0	0
FBtr0082485	1070	902.29	0	0
FBtr0073409	2272	2104.29	276.905	10.1507
FBtr0346273	2414	2246.29	79.0947	2.71615
FBtr0481631	821	653.29	1	0.118077
FBtr0331220	9009	8841.29	0	0
FBtr0331219	2907	2739.29	0	0
FBtr0290295	2768	2600.29	0	0
FBtr0331216	9188	9020.29	0	0
FBtr0301972	783	615.29	0	0
FBtr0331221	8906	8738.29	0	0
FBtr0331218	9186	9018.29	0	0
FBtr0331217	2882	2714.29	0	0
FBtr0331222	763	595.29	0	0
FBtr0081205	1742	1574.29	1706	83.5924
FBtr0070447	1762	1594.29	1055.19	51.0548
FBtr0077223	2367	2199.29	4847.07	170.008
FBtr0345902	1881	1713.29	0	0
FBtr0077086	1796	1628.29	3	0.142122
FBtr0088609	2597	2429.29	161	5.11233
FBtr0070652	3785	3617.29	1181	25.1848
FBtr0070092	1950	1782.29	301.056	13.0299
FBtr0070093	2123	1955.29	48.9435	1.93089
FBtr0301060	2277	2109.29	0	0
FBtr0301058	2928	2760.29	0	0
FBtr0332426	3244	3076.29	0	0
FBtr0301059	2193	2025.29	0	0
FBtr0301061	2471	2303.29	0	0
FBtr0346727	1248	1080.29	0	0
FBtr0331545	1136	968.29	78.3051	6.23817
FBtr0331544	1373	1205.29	186.575	11.9408
FBtr0076103	1247	1079.29	1391.69	99.4666
FBtr0076104	1237	1069.29	77.4726	5.58889
FBtr0076105	1181	1013.29	61.9554	4.71648
FBtr0332871	1195	1027.29	5	0.375448
FBtr0100678	2037	1869.29	0	0
FBtr0081831	1275	1107.29	0	0
FBtr0305600	2804	2636.29	0	0
FBtr0075091	1614	1446.29	53.6434	2.8611
FBtr0345812	1884	1716.29	6.35663	0.285699
FBtr0302924	2975	2807.29	0	0
FBtr0302925	3994	3826.29	0	0
FBtr0113334	894	726.29	0	0
FBtr0337091	4576	4408.29	8.46121	0.148059
FBtr0080874	3796	3628.29	0	0
FBtr0080873	3534	3366.29	22.1638	0.507886
FBtr0301144	2535	2367.29	13.3749	0.435826
FBtr0079204	855	687.29	0	0
FBtr0081288	1652	1484.29	110	5.71671
FBtr0301977	3149	2981.29	0	0
FBtr0070283	829	661.29	271.831	31.7087
FBtr0473590	1207	1039.29	0	0
FBtr0473589	958	790.29	0	0
FBtr0074362	891	723.29	3	0.319949
FBtr0339830	978	810.29	0	0
FBtr0073988	699	531.29	73	10.599
FBtr0076728	1812	1644.29	3017	141.537
FBtr0307508	7203	7035.29	10	0.109645
FBtr0306007	995	827.29	2042.28	190.428
FBtr0082079	1189	1021.29	38.544	2.91125
FBtr0082078	1511	1343.29	225.976	12.9767
FBtr0077043	1494	1326.29	108.513	6.31126
FBtr0333390	1657	1489.29	767.487	39.7525
FBtr0335173	2868	2700.29	531.517	15.1837
FBtr0077744	2711	2543.29	4237.39	128.521
FBtr0308310	5515	5347.29	2	0.0288515
FBtr0308308	11700	11532.3	0	0
FBtr0308309	11745	11577.3	0	0
FBtr0345071	11134	10966.3	0	0
FBtr0345072	11745	11577.3	0	0
FBtr0474149	11134	10966.3	0	0
FBtr0082639	1033	865.29	0	0
FBtr0085507	2880	2712.29	0.134154	0.0038154
FBtr0301656	2874	2706.29	1.73169	0.0493593
FBtr0330298	2880	2712.29	0.134154	0.0038154
FBtr0332805	845	677.29	0	0
FBtr0332804	722	554.29	0	0
FBtr0332803	902	734.29	0	0
FBtr0332802	1210	1042.29	0	0
FBtr0070925	2018	1850.29	387	16.1341
FBtr0081291	538	370.306	191.226	39.8345
FBtr0332178	621	453.29	32.774	5.57733
FBtr0079808	916	748.29	0	0
FBtr0343429	871	703.29	0	0
FBtr0343428	1074	906.29	0	0
FBtr0079199	1950	1782.29	69	2.98637
FBtr0071038	1070	902.29	411	35.1373
FBtr0078289	5130	4962.29	1535.41	23.8679
FBtr0078290	5314	5146.29	5.47323	0.0820393
FBtr0111038	4654	4486.29	0	0
FBtr0301602	4931	4763.29	1188.12	19.2409
FBtr0074238	1227	1059.29	33537	2442.2
FBtr0079306	1921	1753.29	74.5365	3.27935
FBtr0079307	2388	2220.29	0	0
FBtr0333346	2397	2229.29	48.1929	1.66759
FBtr0332330	1930	1762.29	16.6727	0.729793
FBtr0329893	1921	1753.29	74.5365	3.27935
FBtr0329892	2923	2755.29	106.061	2.96936
FBtr0071180	2571	2403.29	5213.83	167.349
FBtr0071181	2543	2375.29	594.17	19.296
FBtr0070438	1634	1466.29	2453.24	129.06
FBtr0308566	1973	1805.29	3711.76	158.601
FBtr0075689	584	416.29	0	0
FBtr0077450	1278	1110.29	442.795	30.7637
FBtr0335134	1731	1563.29	6.90194	0.340568
FBtr0088192	621	453.29	0	0
FBtr0331530	1628	1460.29	72.9041	3.8511
FBtr0076107	967	799.29	883.096	85.2267
FBtr0332061	2553	2385.29	136.948	4.4288
FBtr0332062	4462	4294.29	209.178	3.75749
FBtr0332063	2553	2385.29	39.874	1.2895
FBtr0332064	2550	2382.29	0	0
FBtr0081049	953	785.29	130	12.7698
FBtr0086476	547	379.306	0	0
FBtr0075711	555	387.306	0	0
FBtr0072064	3164	2996.29	543	13.9794
FBtr0301460	4349	4181.29	8.72998	0.161055
FBtr0301461	4276	4108.29	0	0
FBtr0301459	4837	4669.29	100.764	1.66466
FBtr0081524	4276	4108.29	182.009	3.41746
FBtr0301462	3830	3662.29	1.97122e-08	4.15197e-10
FBtr0301458	3928	3760.29	83.6942	1.71691
FBtr0301464	4068	3900.29	0	0
FBtr0301463	3832	3664.29	503.118	10.5914
FBtr0081527	3300	3132.29	0	0
FBtr0301457	4834	4666.29	211.685	3.49938
FBtr0081525	3837	3669.29	0	0
FBtr0074619	1405	1237.29	0	0
FBtr0336964	1980	1812.29	0	0
FBtr0332106	808	640.29	272.307	32.8061
FBtr0289972	634	466.29	1494.33	247.208
FBtr0300711	633	465.29	328.364	54.4382
FBtr0304970	450	282.33	0	0
FBtr0088970	2786	2618.29	39	1.149
FBtr0074352	1329	1161.29	631	41.9142
FBtr0070241	4274	4106.29	23.8222	0.447513
FBtr0303264	5470	5302.29	0	0
FBtr0310282	5414	5246.29	0	0
FBtr0070239	5365	5197.29	1362.96	20.2292
FBtr0310283	5157	4989.29	0	0
FBtr0342731	5323	5155.29	83.2151	1.24515
FBtr0079145	3042	2874.29	0	0
FBtr0333245	3537	3369.29	0	0
FBtr0332096	4042	3874.29	305.373	6.0801
FBtr0307304	4752	4584.29	687.742	11.5725
FBtr0330148	3321	3153.29	4.15779	0.101712
FBtr0307301	3321	3153.29	4.15779	0.101712
FBtr0330149	3336	3168.29	296.985	7.23074
FBtr0307302	3906	3738.29	60.4149	1.24665
FBtr0307306	3943	3775.29	118.448	2.4202
FBtr0307305	4016	3848.29	30.7207	0.615794
FBtr0334025	5086	4918.29	38.1633	0.598555
FBtr0083162	3024	2856.29	92.8367	2.50721
FBtr0080763	2304	2136.29	1287	46.4719
FBtr0339078	7253	7085.29	0	0
FBtr0339074	7239	7071.29	0	0
FBtr0339080	7700	7532.29	144.293	1.47772
FBtr0339079	7419	7251.29	173.948	1.85045
FBtr0339081	7638	7470.29	0	0
FBtr0339075	4880	4712.29	37.0786	0.606965
FBtr0481669	7964	7796.29	30.2785	0.299584
FBtr0339082	6833	6665.29	49.432	0.572086
FBtr0339076	7028	6860.29	0	0
FBtr0339077	7114	6946.29	36.9695	0.410548
FBtr0481668	7607	7439.29	0	0
FBtr0301211	4343	4175.29	348.008	6.42946
FBtr0334664	3796	3628.29	335.788	7.13897
FBtr0334663	3652	3484.29	68.1487	1.50875
FBtr0084112	3543	3375.29	0	0
FBtr0301212	3770	3602.29	61.0558	1.30744
FBtr0475225	1201	1033.29	9	0.671882
FBtr0475224	5537	5369.29	0	0
FBtr0084012	1477	1309.29	1308	77.0627
FBtr0479887	3159	2991.29	22.4209	0.578186
FBtr0088716	2738	2570.29	912.579	27.388
FBtr0301639	3158	2990.29	0	0
FBtr0088715	3116	2948.29	0	0
FBtr0339341	2780	2612.29	0	0
FBtr0479888	3201	3033.29	0	0
FBtr0084047	1934	1766.29	2	0.0873455
FBtr0074568	1475	1307.29	0	0
FBtr0074569	1382	1214.29	0	0
FBtr0088226	724	556.29	3341.48	463.35
FBtr0302045	2543	2375.29	176.933	5.74599
FBtr0332729	2507	2339.29	163.774	5.40049
FBtr0076846	1934	1766.29	197.293	8.61632
FBtr0080127	1164	996.29	6	0.464556
FBtr0337060	2390	2222.29	0	0
FBtr0083371	2341	2173.29	0	0
FBtr0301709	1336	1168.29	0.3	0.0198081
FBtr0344010	1351	1183.29	0	0
FBtr0344011	1363	1195.29	0	0
FBtr0344012	1333	1165.29	5.84575	0.386971
FBtr0081843	3003	2835.29	496	13.4945
FBtr0290247	356	188.339	323.831	132.633
FBtr0303248	516	348.306	198.14	43.8817
FBtr0304820	1673	1505.29	103.589	5.30841
FBtr0078288	1614	1446.29	1399.41	74.6384
FBtr0079098	898	730.29	169	17.851
FBtr0070029	1164	996.29	0	0
FBtr0333755	2191	2023.29	0	0
FBtr0070376	2970	2802.29	572.205	15.7511
FBtr0070377	2860	2692.29	101.143	2.89793
FBtr0333754	3825	3657.29	256.652	5.41324
FBtr0300566	852	684.29	899.32	101.379
FBtr0073855	1890	1722.29	521.87	23.3738
FBtr0332843	1852	1684.29	144.703	6.62723
FBtr0307296	2003	1835.29	57.1068	2.40024
FBtr0332844	1810	1642.29	0	0
FBtr0475016	802	634.29	2	0.243229
FBtr0076315	1618	1450.29	0	0
FBtr0080294	2486	2318.29	24.1489	0.803529
FBtr0080295	2006	1838.29	23.1841	0.972856
FBtr0084418	1856	1688.29	0	0
FBtr0074139	1906	1738.29	0	0
FBtr0086917	1188	1020.29	131	9.90422
FBtr0072484	1337	1169.29	344	22.6939
FBtr0336625	1946	1778.29	0	0
FBtr0079803	1660	1492.29	0	0
FBtr0086211	396	228.33	1108	374.326
FBtr0074203	1347	1179.29	1776	116.17
FBtr0305279	451	283.33	9	2.45032
FBtr0072744	1807	1639.29	9	0.423506
FBtr0306929	846	678.29	0	0
FBtr0083361	1283	1115.29	0	0
FBtr0305341	1643	1475.29	9	0.470584
FBtr0085972	2130	1962.29	673.546	26.4775
FBtr0335285	2670	2502.29	37.5599	1.15787
FBtr0087674	1072	904.29	0	0
FBtr0084166	530	362.306	187	39.8143
FBtr0336960	3139	2971.29	0	0
FBtr0289979	3004	2836.29	0	0
FBtr0336959	2938	2770.29	8	0.22276
FBtr0332480	3446	3278.29	0	0
FBtr0081563	1532	1364.29	155.683	8.80253
FBtr0072928	1162	994.29	20.912	1.62239
FBtr0334007	2732	2564.29	0	0
FBtr0086524	2738	2570.29	0	0
FBtr0305201	4598	4430.29	0	0
FBtr0333899	7491	7323.29	0.0236479	0.000249091
FBtr0305208	4439	4271.29	2.3681	0.0427674
FBtr0305206	7461	7293.29	2.70937	0.0286561
FBtr0305205	7439	7271.29	6.89889	0.073188
FBtr0305202	4586	4418.29	0	0
FBtr0333898	7596	7428.29	0	0
FBtr0305203	4756	4588.29	0	0
FBtr0305209	4553	4385.29	0	0
FBtr0305207	5231	5063.29	0	0
FBtr0074576	3203	3035.29	4582	116.447
FBtr0070713	2961	2793.29	0	0
FBtr0345320	2784	2616.29	0	0
FBtr0070714	3509	3341.29	0	0
FBtr0100551	2672	2504.29	2	0.0616053
FBtr0100552	3005	2837.29	0	0
FBtr0081206	1604	1436.29	2	0.107414
FBtr0332814	604	436.29	3	0.530418
FBtr0303153	1485	1317.29	18	1.05406
FBtr0300120	1446	1278.29	0	0
FBtr0113895	961	793.29	536.007	52.1208
FBtr0345179	887	719.29	2418.99	259.42
FBtr0340391	1235	1067.29	0	0
FBtr0086653	1001	833.29	2	0.185143
FBtr0340390	1016	848.29	0	0
FBtr0345494	705	537.29	0	0
FBtr0087082	479	311.319	0	0
FBtr0301940	329	161.339	0	0
FBtr0081544	2123	1955.29	0	0
FBtr0079600	4972	4804.29	1498	24.0522
FBtr0088926	2379	2211.29	910	31.7445
FBtr0073007	1040	872.29	0	0
FBtr0076380	1026	858.29	1	0.0898749
FBtr0339403	1392	1224.29	2.41002	0.151848
FBtr0088493	1047	879.29	0	0
FBtr0088494	884	716.29	1.58998	0.171228
FBtr0087206	981	813.29	748	70.9461
FBtr0082620	1085	917.29	0	0
FBtr0077014	11690	11522.3	307	2.05529
FBtr0070491	1845	1677.29	554.937	25.5216
FBtr0309881	2070	1902.29	25.1989	1.02183
FBtr0070492	1866	1698.29	51.3088	2.33052
FBtr0345318	1592	1424.29	1.89562	0.102666
FBtr0070493	1829	1661.29	186.66	8.66718
FBtr0300944	890	722.29	156.943	16.7611
FBtr0333068	959	791.29	70.0573	6.82952
FBtr0473613	411	243.33	0	0
FBtr0072207	1071	903.29	441	37.6603
FBtr0091619	702	534.29	0	0
FBtr0307023	1836	1668.29	0	0
FBtr0300341	8276	8108.29	0.218447	0.00207821
FBtr0332322	8254	8086.29	5.03732	0.0480533
FBtr0332323	7530	7362.29	0	0
FBtr0301023	4444	4276.29	0	0
FBtr0113391	3613	3445.29	1	0.0223896
FBtr0334891	4082	3914.29	0	0
FBtr0300622	4031	3863.29	0	0
FBtr0082526	4353	4185.29	0	0
FBtr0082528	3994	3826.29	0	0
FBtr0082527	3972	3804.29	0	0
FBtr0080551	867	699.29	0	0
FBtr0072724	840	672.29	1235	141.704
FBtr0329989	1636	1468.29	241.828	12.7048
FBtr0080494	1533	1365.29	8.3234	0.470271
FBtr0080493	2035	1867.29	5.81281	0.24013
FBtr0076426	1888	1720.29	320.532	14.3728
FBtr0333863	1876	1708.29	27.4677	1.24032
FBtr0305048	319	151.345	1	0.509689
FBtr0331379	2068	1900.29	86.847	3.52539
FBtr0088790	2071	1903.29	666.153	26.9986
FBtr0077721	2693	2525.29	17	0.51929
FBtr0077720	2819	2651.29	0	0
FBtr0335151	3050	2882.29	0	0
FBtr0084338	1112	944.29	0	0
FBtr0075134	3755	3587.29	0	0
FBtr0079225	1534	1366.29	292.458	16.5117
FBtr0079226	922	754.29	806.542	82.4824
FBtr0079230	2345	2177.29	0.356836	0.0126422
FBtr0332603	2339	2171.29	8.64316	0.307063
FBtr0080128	538	370.306	0	0
FBtr0071928	1759	1591.29	0	0
FBtr0087261	921	753.29	1060	108.547
FBtr0343100	2573	2405.29	268.248	8.60283
FBtr0075769	2863	2695.29	0	0
FBtr0304672	2304	2136.29	930.752	33.6083
FBtr0112980	5651	5483.29	0	0
FBtr0301449	5935	5767.29	132.82	1.7765
FBtr0340396	5781	5613.29	56.4606	0.77589
FBtr0301451	6009	5841.29	1.92384	0.0254058
FBtr0345127	5049	4881.29	0	0
FBtr0301450	5243	5075.29	0	0
FBtr0073808	5870	5702.29	354.795	4.79956
FBtr0074311	620	452.29	22215.5	3788.89
FBtr0345129	678	510.29	0	0
FBtr0074313	925	757.29	441.765	44.9989
FBtr0074312	642	474.29	482.51	78.4755
FBtr0340149	949	781.29	546.191	53.9268
FBtr0082093	830	662.29	60.1736	7.00858
FBtr0303038	3535	3367.29	66.6899	1.52775
FBtr0071334	2954	2786.29	782	21.6498
FBtr0088357	896	728.29	0	0
FBtr0305905	664	496.29	0	0
FBtr0088356	1047	879.29	0	0
FBtr0301489	940	772.29	0	0
FBtr0074969	963	795.29	0	0
FBtr0074288	1406	1238.29	1	0.0622946
FBtr0345606	1787	1619.29	4957.24	236.15
FBtr0345901	1898	1730.29	62.3528	2.77977
FBtr0077121	1633	1465.29	6364.41	335.048
FBtr0309055	754	586.29	1	0.131571
FBtr0087436	355	187.339	0	0
FBtr0342613	493	325.319	0	0
FBtr0306042	838	670.29	0	0
FBtr0081779	779	611.29	0	0
FBtr0083402	909	741.29	0	0
FBtr0308605	4538	4370.29	1	0.0176507
FBtr0308604	4734	4566.29	0	0
FBtr0074272	4901	4733.29	0	0
FBtr0336712	6669	6501.29	0.00349869	4.15125e-05
FBtr0310203	508	340.306	10.3384	2.34345
FBtr0305036	6584	6416.29	40.6178	0.488321
FBtr0305037	6489	6321.29	69.9886	0.854071
FBtr0301028	5788	5620.29	26.371	0.361944
FBtr0084197	5049	4881.29	80.2667	1.26845
FBtr0330381	5049	4881.29	80.2667	1.26845
FBtr0308059	208	59.8245	0	0
FBtr0084628	1676	1508.29	110	5.62575
FBtr0085803	2687	2519.29	1454.44	44.5338
FBtr0085800	2289	2121.29	97.6223	3.54994
FBtr0085802	3132	2964.29	295.646	7.6935
FBtr0333328	4450	4282.29	2017.29	36.3384
FBtr0085799	2545	2377.29	0	0
FBtr0074178	2135	1967.29	2477	97.1248
FBtr0445189	3291	3123.29	0	0
