target_id	length	eff_length	est_counts	tpm
FBtr0074984	507	308.046	0	0
FBtr0073034	1539	1335.84	171	10.4905
FBtr0081676	887	683.842	6	0.719034
FBtr0087334	1782	1578.84	248.845	12.9165
FBtr0113381	1199	995.842	6.54918	0.538952
FBtr0087113	4051	3847.84	0	0
FBtr0113380	4060	3856.84	741.943	15.7649
FBtr0113379	4109	3905.84	586.499	12.3057
FBtr0087112	5876	5672.84	373.009	5.38856
FBtr0073899	730	526.94	140	21.7731
FBtr0071302	691	488.11	13.9449	2.34128
FBtr0333472	694	491.11	23.0551	3.84717
FBtr0086024	2202	1998.84	4	0.163997
FBtr0083823	410	218.622	121.81	45.6608
FBtr0344285	401	210.771	10.1896	3.96185
FBtr0087045	794	590.876	63.0843	8.74941
FBtr0085360	1103	899.842	110	10.018
FBtr0073298	2744	2540.84	2	0.0645069
FBtr0307050	1716	1512.84	0	0
FBtr0343573	1987	1783.84	0	0
FBtr0076736	920	716.842	111	12.6898
FBtr0073200	1468	1264.84	2	0.129583
FBtr0073199	2882	2678.84	0	0
FBtr0333678	4702	4498.84	1786.02	32.5341
FBtr0089141	4575	4371.84	3363.98	63.0584
FBtr0344997	1302	1098.84	38	2.83401
FBtr0344998	1204	1000.84	0	0
FBtr0332711	683	480.192	0	0
FBtr0078353	710	506.997	190	30.7116
FBtr0080163	761	557.91	6341.26	931.462
FBtr0340226	807	603.876	2103.02	285.397
FBtr0080164	798	594.876	1254.72	172.852
FBtr0114603	2237	2033.84	450.09	18.1358
FBtr0345720	2361	2157.84	497.488	18.8937
FBtr0089948	2222	2018.84	0	0
FBtr0329952	2603	2399.84	53.2358	1.81792
FBtr0076344	1975	1771.84	0	0
FBtr0113159	1528	1324.84	19.6661	1.21649
FBtr0113158	2067	1863.84	1000.57	43.994
FBtr0345695	2133	1929.84	701.761	29.8003
FBtr0114600	1246	1042.84	90.8724	7.14113
FBtr0085057	1025	821.842	1	0.0997161
FBtr0074036	696	493.082	126	20.9414
FBtr0086109	1829	1625.84	285	14.3655
FBtr0088163	911	707.842	0	0
FBtr0301083	3920	3716.84	288	6.34998
FBtr0301084	3372	3168.84	0	0
FBtr0113387	4145	3941.84	544.168	11.3133
FBtr0084928	3476	3272.84	378.354	9.47385
FBtr0084927	4081	3877.84	1992.72	42.1125
FBtr0113388	4186	3982.84	7.48188e-06	1.53947e-07
FBtr0113386	4189	3985.84	0	0
FBtr0113384	4581	4377.84	690.529	12.9263
FBtr0336451	3397	3193.84	6.83813	0.17546
FBtr0113385	2634	2430.84	92.8211	3.12928
FBtr0336452	3844	3640.84	1261.99	28.4058
FBtr0112930	5203	4999.84	152.115	2.49328
FBtr0088597	5229	5025.84	538.479	8.78039
FBtr0332998	1827	1623.84	14.6518	0.739436
FBtr0304798	5839	5635.84	2826.75	41.1039
FBtr0084433	2827	2623.84	30.2424	0.944566
FBtr0332427	3278	3074.84	1945.76	51.8585
FBtr0301700	4064	3860.84	9.82008	0.208443
FBtr0300809	4061	3857.84	0	0
FBtr0300808	2019	1815.84	2.76279	0.124688
FBtr0452100	402	211.672	0.5	0.19358
FBtr0452099	487	288.831	0	0
FBtr0080853	786	582.91	0	0
FBtr0305564	811	607.876	6	0.808891
FBtr0113259	1868	1664.84	0	0
FBtr0084017	1512	1308.84	525	32.872
FBtr0445729	4048	3844.84	922	19.652
FBtr0445730	5632	5428.84	0	0
FBtr0445732	2458	2254.84	10	0.363444
FBtr0445731	2385	2181.84	0	0
FBtr0452128	1886	1682.84	10.7874	0.525322
FBtr0072346	2091	1887.84	133.89	5.81214
FBtr0306137	3922	3718.84	7858.11	173.167
FBtr0304625	2233	2029.84	1004.91	40.5713
FBtr0111143	2233	2029.84	9454.09	381.69
FBtr0332891	2392	2188.84	19.6657	0.736289
FBtr0074758	2455	2251.84	15.7689	0.573876
FBtr0332890	2801	2597.84	20.5654	0.648751
FBtr0334915	1683	1479.84	0	0
FBtr0299903	1064	860.842	390.767	37.2004
FBtr0336924	1050	846.842	16.4818	1.59498
FBtr0111134	1077	873.842	6.7516	0.633181
FBtr0289963	781	577.91	1	0.141806
FBtr0075137	2418	2214.84	722.976	26.7507
FBtr0333698	1617	1413.84	93.0235	5.39195
FBtr0070156	555	354.222	2325.59	538.035
FBtr0070158	592	390.279	107.128	22.4948
FBtr0345321	493	294.598	1433.94	398.892
FBtr0070155	568	366.833	8245.37	1842.02
FBtr0070157	535	334.901	178.972	43.7948
FBtr0340668	963	759.842	0	0
FBtr0345011	1760	1556.84	0	0
FBtr0345802	2027	1823.84	94.3367	4.23884
FBtr0086185	1911	1707.84	355.663	17.0665
FBtr0342928	612	410.032	274.175	54.7978
FBtr0081192	471	273.941	125.825	37.6414
FBtr0071830	1710	1506.84	0	0
FBtr0074655	2115	1911.84	391	16.7602
FBtr0082981	1173	969.842	59.8683	5.05882
FBtr0334959	703	500.054	151.214	24.7816
FBtr0333931	2549	2345.84	0	0
FBtr0084032	3492	3288.84	944.5	23.5349
FBtr0330049	3492	3288.84	944.5	23.5349
FBtr0083597	2040	1836.84	23	1.02615
FBtr0083278	2126	1922.84	3293	140.347
FBtr0070557	487	288.831	0	0
FBtr0344291	631	428.702	0	0
FBtr0290211	640	437.628	16.5656	3.10209
FBtr0083632	970	766.842	314.816	33.6438
FBtr0088115	1309	1105.84	189.608	14.0513
FBtr0332420	946	742.842	135.721	14.9728
FBtr0345503	692	489.11	36.2785	6.07852
FBtr0071929	569	367.771	14.7215	3.2804
FBtr0110839	668	465.298	385	67.8084
FBtr0077903	1436	1232.84	333	22.1356
FBtr0071459	1234	1030.84	0	0
FBtr0085681	1960	1756.84	5133.73	239.472
FBtr0085682	1921	1717.84	7276.71	347.141
FBtr0085683	663	460.298	442.558	78.7926
FBtr0344740	1853	1649.84	0	0
FBtr0078953	2412	2208.84	94.294	3.49843
FBtr0300611	1701	1497.84	1484.83	81.2392
FBtr0334906	1701	1497.84	25.1667	1.37694
FBtr0076531	1261	1057.84	88.6855	6.87045
FBtr0100531	880	676.842	321.535	38.9309
FBtr0100532	1087	883.842	566.367	52.5143
FBtr0305334	443	248.218	0	0
FBtr0303085	571	369.75	0	0
FBtr0303086	519	319.458	0	0
FBtr0303084	630	427.702	1	0.191608
FBtr0076475	3139	2935.84	7.18722e-06	2.00624e-07
FBtr0345600	3384	3180.84	669	17.2361
FBtr0343591	1988	1784.84	15798.4	725.383
FBtr0073387	2045	1841.84	1195.58	53.1962
FBtr0445174	2221	2017.84	5.92731	0.240726
FBtr0089051	1531	1327.84	1	0.0617174
FBtr0304658	4581	4377.84	0	0
FBtr0083740	3546	3342.84	16.9793	0.416254
FBtr0083739	5278	5074.84	41.0207	0.662421
FBtr0071007	640	437.628	24.6046	4.60749
FBtr0071008	635	432.677	165.395	31.3266
FBtr0081101	450	254.811	0	0
FBtr0080923	1041	837.842	15	1.46718
FBtr0085618	607	405.032	0	0
FBtr0344112	8332	8128.84	2724.73	27.4694
FBtr0301618	8144	7940.84	2640.16	27.2469
FBtr0344465	8207	8003.84	1593.08	16.3114
FBtr0301619	8270	8066.84	9093.04	92.376
FBtr0082127	720	516.94	9	1.42678
FBtr0330419	9928	9724.84	1679.09	14.1496
FBtr0330414	9853	9649.84	0	0
FBtr0330416	3938	3734.84	301.497	6.61552
FBtr0330418	9853	9649.84	0	0
FBtr0333021	9829	9625.84	1391.02	11.8426
FBtr0330417	9481	9277.84	11522.9	101.782
FBtr0330420	9841	9637.84	173.455	1.47489
FBtr0339756	2542	2338.84	161.585	5.66178
FBtr0087259	2557	2353.84	1069.42	37.2326
FBtr0087260	2557	2353.84	0	0
FBtr0334154	1086	882.842	0	0
FBtr0082485	1070	866.842	0	0
FBtr0073409	2272	2068.84	26.4307	1.04697
FBtr0346273	2414	2210.84	15.5693	0.577119
FBtr0481631	821	617.842	0	0
FBtr0331220	9009	8805.84	0	0
FBtr0331219	2907	2703.84	1.00916	0.0305868
FBtr0290295	2768	2564.84	0	0
FBtr0331216	9188	8984.84	25.0196	0.228205
FBtr0301972	783	579.91	4.9712	0.702514
FBtr0331221	8906	8702.84	0	0
FBtr0331218	9186	8982.84	0	0
FBtr0331217	2882	2678.84	0	0
FBtr0331222	763	559.91	0	0
FBtr0081205	1742	1538.84	574	30.5683
FBtr0070447	1762	1558.84	297.465	15.6382
FBtr0077223	2367	2163.84	476.366	18.0413
FBtr0345902	1881	1677.84	0	0
FBtr0077086	1796	1592.84	0	0
FBtr0088609	2597	2393.84	282	9.654
FBtr0070652	3785	3581.84	1011	23.1312
FBtr0070092	1950	1746.84	3359.88	157.625
FBtr0070093	2123	1919.84	522.117	22.2872
FBtr0301060	2277	2073.84	0	0
FBtr0301058	2928	2724.84	3.78979	0.11398
FBtr0332426	3244	3040.84	5.52306	0.148847
FBtr0301059	2193	1989.84	3.91678	0.161311
FBtr0301061	2471	2267.84	5.77037	0.208519
FBtr0346727	1248	1044.84	5	0.392169
FBtr0331545	1136	932.842	171.719	15.0857
FBtr0331544	1373	1169.84	85.9764	6.0229
FBtr0076103	1247	1043.84	3595.34	282.266
FBtr0076104	1237	1033.84	80.3796	6.37155
FBtr0076105	1181	977.842	76.5867	6.41857
FBtr0332871	1195	991.842	2.64408	0.218467
FBtr0100678	2037	1833.84	2.17796	0.0973289
FBtr0081831	1275	1071.84	0	0
FBtr0305600	2804	2600.84	15	0.472641
FBtr0075091	1614	1410.84	183.099	10.6356
FBtr0345812	1884	1680.84	24.9014	1.21409
FBtr0302924	2975	2771.84	0	0
FBtr0302925	3994	3790.84	225	4.86408
FBtr0113334	894	690.842	55	6.52436
FBtr0337091	4576	4372.84	537.265	10.0688
FBtr0080874	3796	3592.84	19.3682	0.44178
FBtr0080873	3534	3330.84	0	0
FBtr0301144	2535	2331.84	53.3666	1.87553
FBtr0079204	855	651.842	2	0.251444
FBtr0081288	1652	1448.84	432	24.4352
FBtr0301977	3149	2945.84	1632	45.4009
FBtr0070283	829	625.842	186.337	24.3999
FBtr0473590	1207	1003.84	0	0
FBtr0473589	958	754.842	0	0
FBtr0074362	891	687.842	0	0
FBtr0339830	978	774.842	30	3.17294
FBtr0073988	699	496.082	148	24.4491
FBtr0076728	1812	1608.84	354	18.032
FBtr0307508	7203	6999.84	133	1.5571
FBtr0306007	995	791.842	419.763	43.443
FBtr0082079	1189	985.842	428.307	35.6042
FBtr0082078	1511	1307.84	123.757	7.75477
FBtr0077043	1494	1290.84	88.0181	5.58795
FBtr0333390	1657	1453.84	222.982	12.5692
FBtr0335173	2868	2664.84	262.738	8.07988
FBtr0077744	2711	2507.84	1824.74	59.6286
FBtr0308310	5515	5311.84	1488.92	22.971
FBtr0308308	11700	11496.8	265.186	1.89028
FBtr0308309	11745	11541.8	13750	97.6294
FBtr0345071	11134	10930.8	0.00019313	1.44793e-06
FBtr0345072	11745	11541.8	2797.91	19.8661
FBtr0474149	11134	10930.8	0.00019313	1.44793e-06
FBtr0082639	1033	829.842	1715	169.365
FBtr0085507	2880	2676.84	249.661	7.64332
FBtr0301656	2874	2670.84	38.678	1.18678
FBtr0330298	2880	2676.84	249.661	7.64332
FBtr0332805	845	641.842	0	0
FBtr0332804	722	518.94	0	0
FBtr0332803	902	698.842	0	0
FBtr0332802	1210	1006.84	0	0
FBtr0070925	2018	1814.84	286	12.9146
FBtr0081291	538	337.825	52.6631	12.7752
FBtr0332178	621	418.868	10.3369	2.02239
FBtr0079808	916	712.842	0	0
FBtr0343429	871	667.842	0	0
FBtr0343428	1074	870.842	0	0
FBtr0079199	1950	1746.84	62	2.90865
FBtr0071038	1070	866.842	523	49.4442
FBtr0078289	5130	4926.84	551.037	9.1657
FBtr0078290	5314	5110.84	1224.72	19.6381
FBtr0111038	4654	4450.84	0	0
FBtr0301602	4931	4727.84	2079.24	36.0409
FBtr0074238	1227	1023.84	11194	895.995
FBtr0079306	1921	1717.84	2.37863e-08	1.13474e-09
FBtr0079307	2388	2184.84	389.47	14.6086
FBtr0333346	2397	2193.84	86.7778	3.24158
FBtr0332330	1930	1726.84	130.813	6.20799
FBtr0329893	1921	1717.84	2.37863e-08	1.13474e-09
FBtr0329892	2923	2719.84	1819.94	54.8362
FBtr0071180	2571	2367.84	7623.34	263.843
FBtr0071181	2543	2339.84	736.663	25.801
FBtr0070438	1634	1430.84	7.60797	0.435743
FBtr0308566	1973	1769.84	412.392	19.0954
FBtr0075689	584	382.41	2	0.428602
FBtr0077450	1278	1074.84	302.509	23.0647
FBtr0335134	1731	1527.84	13.4909	0.723628
FBtr0088192	621	418.868	0	0
FBtr0331530	1628	1424.84	675	38.8232
FBtr0076107	967	763.842	0	0
FBtr0332061	2553	2349.84	17.4418	0.608285
FBtr0332062	4462	4258.84	1486.06	28.5955
FBtr0332063	2553	2349.84	96.0948	3.35131
FBtr0332064	2550	2346.84	153.405	5.35685
FBtr0081049	953	749.842	70	7.65036
FBtr0086476	547	346.322	5	1.18316
FBtr0075711	555	354.222	0	0
FBtr0072064	3164	2960.84	734	20.3158
FBtr0301460	4349	4145.84	0.0942017	0.00186209
FBtr0301461	4276	4072.84	743.185	14.9539
FBtr0301459	4837	4633.84	477.912	8.45201
FBtr0081524	4276	4072.84	0.0413878	0.000832777
FBtr0301462	3830	3626.84	1.15511e-05	2.61005e-07
FBtr0301458	3928	3724.84	239.464	5.26848
FBtr0301464	4068	3864.84	5.26048	0.111544
FBtr0301463	3832	3628.84	651.198	14.7061
FBtr0081527	3300	3096.84	17.8006	0.471052
FBtr0301457	4834	4630.84	2.29891	0.0406832
FBtr0081525	3837	3633.84	62.7459	1.41505
FBtr0074619	1405	1201.84	9	0.61369
FBtr0336964	1980	1776.84	26	1.19916
FBtr0332106	808	604.876	179.671	24.3425
FBtr0289972	634	431.677	0	0
FBtr0300711	633	430.677	54.3288	10.3379
FBtr0304970	450	254.811	0	0
FBtr0088970	2786	2582.84	199	6.31406
FBtr0074352	1329	1125.84	186	13.5391
FBtr0070241	4274	4070.84	191.727	3.85969
FBtr0303264	5470	5266.84	361.936	5.63164
FBtr0310282	5414	5210.84	0	0
FBtr0070239	5365	5161.84	2679.92	42.5472
FBtr0310283	5157	4953.84	0	0
FBtr0342731	5323	5119.84	128.417	2.05551
FBtr0079145	3042	2838.84	0	0
FBtr0333245	3537	3333.84	40	0.983261
FBtr0332096	4042	3838.84	161.126	3.43969
FBtr0307304	4752	4548.84	2084.26	37.5496
FBtr0330148	3321	3117.84	0	0
FBtr0307301	3321	3117.84	0	0
FBtr0330149	3336	3132.84	120.373	3.1488
FBtr0307302	3906	3702.84	38.4001	0.849867
FBtr0307306	3943	3739.84	1434.27	31.4291
FBtr0307305	4016	3812.84	188.565	4.05291
FBtr0334025	5086	4882.84	340.994	5.72305
FBtr0083162	3024	2820.84	52.0062	1.51088
FBtr0080763	2304	2100.84	246	9.59612
FBtr0339078	7253	7049.84	0	0
FBtr0339074	7239	7035.84	682.405	7.9484
FBtr0339080	7700	7496.84	855.919	9.35638
FBtr0339079	7419	7215.84	185.814	2.11031
FBtr0339081	7638	7434.84	349.616	3.85366
FBtr0339075	4880	4676.84	504.039	8.83212
FBtr0481669	7964	7760.84	881.854	9.31197
FBtr0339082	6833	6629.84	232.169	2.86982
FBtr0339076	7028	6824.84	0	0
FBtr0339077	7114	6910.84	183.182	2.17223
FBtr0481668	7607	7403.84	0.00340153	3.76506e-05
FBtr0301211	4343	4139.84	1911.08	37.831
FBtr0334664	3796	3592.84	406.363	9.26893
FBtr0334663	3652	3448.84	114.702	2.72553
FBtr0084112	3543	3339.84	0	0
FBtr0301212	3770	3566.84	35.8588	0.823883
FBtr0475225	1201	997.842	0	0
FBtr0475224	5537	5333.84	312.203	4.7968
FBtr0084012	1477	1273.84	138	8.87804
FBtr0479887	3159	2955.84	37.8042	1.04812
FBtr0088716	2738	2534.84	512.033	16.5539
FBtr0301639	3158	2954.84	2530.15	70.1723
FBtr0088715	3116	2912.84	3872.73	108.957
FBtr0339341	2780	2576.84	444.855	14.1477
FBtr0479888	3201	2997.84	33.4311	0.913893
FBtr0084047	1934	1730.84	381	18.0394
FBtr0074568	1475	1271.84	1.92432	0.123993
FBtr0074569	1382	1178.84	2.07568	0.144297
FBtr0088226	724	520.94	274.428	43.1712
FBtr0302045	2543	2339.84	1642.81	57.5378
FBtr0332729	2507	2303.84	148.808	5.29332
FBtr0076846	1934	1730.84	441.386	20.8985
FBtr0080127	1164	960.842	30780	2625.25
FBtr0337060	2390	2186.84	3352	125.615
FBtr0083371	2341	2137.84	0	0
FBtr0301709	1336	1132.84	104.847	7.58473
FBtr0344010	1351	1147.84	23.4354	1.67318
FBtr0344011	1363	1159.84	21.8925	1.54686
FBtr0344012	1333	1129.84	5.29145	0.383805
FBtr0081843	3003	2799.84	804	23.5329
FBtr0290247	356	172.447	62.4274	29.667
FBtr0303248	516	316.548	151.573	39.2405
FBtr0304820	1673	1469.84	7.13292	0.397695
FBtr0078288	1614	1410.84	191.867	11.1449
FBtr0079098	898	694.842	138	16.276
FBtr0070029	1164	960.842	0	0
FBtr0333755	2191	1987.84	24.8194	1.02321
FBtr0070376	2970	2766.84	6.98964e-05	2.07026e-06
FBtr0070377	2860	2656.84	543.952	16.7783
FBtr0333754	3825	3621.84	6055.23	137.011
FBtr0300566	852	648.842	665.772	84.0893
FBtr0073855	1890	1686.84	2918.64	141.795
FBtr0332843	1852	1648.84	591.69	29.4082
FBtr0307296	2003	1799.84	121.577	5.53569
FBtr0332844	1810	1606.84	87.318	4.45332
FBtr0475016	802	598.876	1806	247.135
FBtr0076315	1618	1414.84	0	0
FBtr0080294	2486	2282.84	1726.4	61.9754
FBtr0080295	2006	1802.84	1109.71	50.4435
FBtr0084418	1856	1652.84	1	0.0495818
FBtr0074139	1906	1702.84	10	0.48126
FBtr0086917	1188	984.842	69	5.74164
FBtr0072484	1337	1133.84	179	12.9376
FBtr0336625	1946	1742.84	0	0
FBtr0079803	1660	1456.84	0	0
FBtr0086211	396	206.561	160	63.4783
FBtr0074203	1347	1143.84	358	25.649
FBtr0305279	451	255.752	2	0.640862
FBtr0072744	1807	1603.84	135	6.89804
FBtr0306929	846	642.842	0	0
FBtr0083361	1283	1079.84	9645	731.974
FBtr0305341	1643	1439.84	20	1.13833
FBtr0085972	2130	1926.84	648.953	27.6007
FBtr0335285	2670	2466.84	42.3089	1.40554
FBtr0087674	1072	868.842	45	4.24449
FBtr0084166	530	330.071	41	10.1796
FBtr0336960	3139	2935.84	0	0
FBtr0289979	3004	2800.84	0	0
FBtr0336959	2938	2734.84	7.61645	0.228231
FBtr0332480	3446	3242.84	6.38355	0.161321
FBtr0081563	1532	1328.84	1139.22	70.2568
FBtr0072928	1162	958.842	34.0787	2.91266
FBtr0334007	2732	2528.84	0	0
FBtr0086524	2738	2534.84	0	0
FBtr0305201	4598	4394.84	0	0
FBtr0333899	7491	7287.84	940.351	10.5741
FBtr0305208	4439	4235.84	4.56067	0.0882353
FBtr0305206	7461	7257.84	5205.51	58.7773
FBtr0305205	7439	7235.84	2834.84	32.1065
FBtr0305202	4586	4382.84	395.36	7.39248
FBtr0333898	7596	7392.84	2513.17	27.8589
FBtr0305203	4756	4552.84	411.671	7.41006
FBtr0305209	4553	4349.84	0	0
FBtr0305207	5231	5027.84	3067.54	49.9992
FBtr0074576	3203	2999.84	2045	55.8661
FBtr0070713	2961	2757.84	35.5538	1.0565
FBtr0345320	2784	2580.84	307.535	9.76533
FBtr0070714	3509	3305.84	130.713	3.24033
FBtr0100551	2672	2468.84	167.864	5.57208
FBtr0100552	3005	2801.84	543.335	15.892
FBtr0081206	1604	1400.84	926	54.1721
FBtr0332814	604	402.032	0	0
FBtr0303153	1485	1281.84	36	2.30156
FBtr0300120	1446	1242.84	0	0
FBtr0113895	961	757.842	327.715	35.4382
FBtr0345179	887	683.842	2153.28	258.047
FBtr0340391	1235	1031.84	5	0.39711
FBtr0086653	1001	797.842	0	0
FBtr0340390	1016	812.842	0	0
FBtr0345494	705	501.997	0	0
FBtr0087082	479	281.32	0	0
FBtr0301940	329	150.126	0	0
FBtr0081544	2123	1919.84	301	12.8486
FBtr0079600	4972	4768.84	1139	19.5733
FBtr0088926	2379	2175.84	110	4.14304
FBtr0073007	1040	836.842	3	0.293786
FBtr0076380	1026	822.842	7	0.697165
FBtr0339403	1392	1188.84	1929.71	133.022
FBtr0088493	1047	843.842	2098.9	203.837
FBtr0088494	884	680.842	281.389	33.87
FBtr0087206	981	777.842	83	8.74461
FBtr0082620	1085	881.842	8	0.743452
FBtr0077014	11690	11486.8	960	6.84896
FBtr0070491	1845	1641.84	114.055	5.69296
FBtr0309881	2070	1866.84	370.758	16.2756
FBtr0070492	1866	1662.84	248.175	12.231
FBtr0345318	1592	1388.84	0	0
FBtr0070493	1829	1625.84	400.011	20.1627
FBtr0300944	890	686.842	148.289	17.6931
FBtr0333068	959	755.842	57.7114	6.25727
FBtr0473613	411	219.52	3	1.11996
FBtr0072207	1071	867.842	287	27.1016
FBtr0091619	702	499.054	2	0.328425
FBtr0307023	1836	1632.84	1	0.0501891
FBtr0300341	8276	8072.84	262.355	2.66327
FBtr0332322	8254	8050.84	508.777	5.17893
FBtr0332323	7530	7326.84	51.088	0.571421
FBtr0301023	4444	4240.84	0	0
FBtr0113391	3613	3409.84	1014.69	24.3866
FBtr0334891	4082	3878.84	145.055	3.06468
FBtr0300622	4031	3827.84	148.566	3.18068
FBtr0082526	4353	4149.84	431.327	8.51783
FBtr0082528	3994	3790.84	1006.74	21.7638
FBtr0082527	3972	3768.84	398.626	8.66785
FBtr0080551	867	663.842	0	0
FBtr0072724	840	636.842	25	3.21708
FBtr0329989	1636	1432.84	2017.11	115.368
FBtr0080494	1533	1329.84	431.839	26.6119
FBtr0080493	2035	1831.84	27.3491	1.22352
FBtr0076426	1888	1684.84	86	4.18305
FBtr0333863	1876	1672.84	0	0
FBtr0305048	319	142.295	15	8.63885
FBtr0331379	2068	1864.84	0	0
FBtr0088790	2071	1867.84	53	2.32536
FBtr0077721	2693	2489.84	766.809	25.2388
FBtr0077720	2819	2615.84	185.191	5.8018
FBtr0335151	3050	2846.84	0	0
FBtr0084338	1112	908.842	14	1.26239
FBtr0075134	3755	3551.84	0	0
FBtr0079225	1534	1330.84	21.7458	1.33907
FBtr0079226	922	718.842	82.2542	9.37731
FBtr0079230	2345	2141.84	736.119	28.1653
FBtr0332603	2339	2135.84	22.9616	0.88102
FBtr0080128	538	337.825	3	0.727752
FBtr0071928	1759	1555.84	87	4.58255
FBtr0087261	921	717.842	1424	162.568
FBtr0343100	2573	2369.84	361.203	12.4907
FBtr0075769	2863	2659.84	34.0375	1.04871
FBtr0304672	2304	2100.84	352.913	13.7667
FBtr0112980	5651	5447.84	0	0
FBtr0301449	5935	5731.84	1917.79	27.4195
FBtr0340396	5781	5577.84	1545.73	22.7102
FBtr0301451	6009	5805.84	1519.69	21.4508
FBtr0345127	5049	4845.84	53.1496	0.898844
FBtr0301450	5243	5039.84	2.81591e-07	4.57883e-09
FBtr0073808	5870	5666.84	381.646	5.51916
FBtr0074311	620	417.892	7414.6	1454.04
FBtr0345129	678	475.192	0	0
FBtr0074313	925	721.842	69.3972	7.87868
FBtr0074312	642	439.628	65.4384	12.1983
FBtr0340149	949	745.842	170.569	18.7416
FBtr0082093	830	626.842	438.411	57.3162
FBtr0303038	3535	3331.84	615.628	15.1422
FBtr0071334	2954	2750.84	1632	48.6193
FBtr0088357	896	692.842	1.49506	0.176839
FBtr0305905	664	461.298	0.00988532	0.00175616
FBtr0088356	1047	843.842	0	0
FBtr0301489	940	736.842	0	0
FBtr0074969	963	759.842	6	0.647115
FBtr0074288	1406	1202.84	20	1.36262
FBtr0345606	1787	1583.84	977.045	50.5541
FBtr0345901	1898	1694.84	0	0
