target_id	length	eff_length	est_counts	tpm
FBtr0114600	1246	1146.71	9.29256	0.418863
FBtr0085057	1025	925.708	0	0
FBtr0074036	696	596.708	72	6.23677
FBtr0086109	1829	1729.71	273	8.15791
FBtr0088163	911	811.708	1	0.063678
FBtr0301083	3920	3820.71	22	0.297624
FBtr0301084	3372	3272.71	0	0
FBtr0113387	4145	4045.71	0	0
FBtr0084928	3476	3376.71	7.63194	0.116824
FBtr0084927	4081	3981.71	0	0
FBtr0113388	4186	4086.71	0	0
FBtr0113386	4189	4089.71	1.36971e-06	1.73112e-08
FBtr0113384	4581	4481.71	0	0
FBtr0336451	3397	3297.71	16.3681	0.256551
FBtr0113385	2634	2534.71	0	0
FBtr0336452	3844	3744.71	1.59167e-06	2.19697e-08
FBtr0112930	5203	5103.71	5.21672	0.0528325
FBtr0088597	5229	5129.71	20.4302	0.205859
FBtr0332998	1827	1727.71	4.35304	0.13023
FBtr0304798	5839	5739.71	0	0
FBtr0084433	2827	2727.71	22	0.416883
FBtr0332427	3278	3178.71	0	0
FBtr0301700	4064	3964.71	0	0
FBtr0300809	4061	3961.71	0	0
FBtr0300808	2019	1919.71	0	0
FBtr0452100	402	302.708	0	0
FBtr0452099	487	387.708	0	0
FBtr0080853	786	686.708	7	0.526884
FBtr0305564	811	711.708	0	0
FBtr0113259	1868	1768.71	0	0
FBtr0084017	1512	1412.71	36	1.31716
FBtr0445729	4048	3948.71	181.521	2.37608
FBtr0445730	5632	5532.71	4260.15	39.7994
FBtr0445732	2458	2358.71	191.119	4.18812
FBtr0445731	2385	2285.71	1536.21	34.7392
FBtr0452128	1886	1786.71	3.22403	0.0932685
FBtr0072346	2091	1991.71	213.875	5.55039
FBtr0306137	3922	3822.71	98.1252	1.32678
FBtr0304625	2233	2133.71	0	0
FBtr0111143	2233	2133.71	13	0.314918
FBtr0332891	2392	2292.71	0	0
FBtr0074758	2455	2355.71	12	0.263299
FBtr0332890	2801	2701.71	0	0
FBtr0334915	1683	1583.71	0	0
FBtr0299903	1064	964.708	66.5427	3.56528
FBtr0336924	1050	950.708	21.6118	1.17498
FBtr0111134	1077	977.708	2.84556	0.150435
FBtr0289963	781	681.708	0	0
FBtr0075137	2418	2318.71	5.78953	0.129059
FBtr0333698	1617	1517.71	10.2105	0.347734
FBtr0070156	555	455.708	872.231	98.9314
FBtr0070158	592	492.708	147.338	15.4566
FBtr0345321	493	393.708	3791.35	497.747
FBtr0070155	568	468.708	9054.71	998.531
FBtr0070157	535	435.708	59.3775	7.04394
FBtr0340668	963	863.708	1	0.0598442
FBtr0345011	1760	1660.71	2.33875e-06	7.27914e-08
FBtr0345802	2027	1927.71	0	0
FBtr0086185	1911	1811.71	147	4.1939
FBtr0342928	612	512.708	72.7245	7.33162
FBtr0081192	471	371.708	1340.28	186.372
FBtr0071830	1710	1610.71	3	0.0962706
FBtr0074655	2115	2015.71	219	5.61572
FBtr0082981	1173	1073.71	0	0
FBtr0334959	703	603.708	6	0.513705
FBtr0333931	2549	2449.71	894.904	18.8822
FBtr0084032	3492	3392.71	84.5479	1.28809
FBtr0330049	3492	3392.71	84.5479	1.28809
FBtr0083597	2040	1940.71	24	0.639205
FBtr0083278	2126	2026.71	36	0.918122
FBtr0070557	487	387.708	0	0
FBtr0344291	631	531.708	0	0
FBtr0290211	640	540.708	0	0
FBtr0083632	970	870.708	56.2412	3.33866
FBtr0088115	1309	1209.71	0	0
FBtr0332420	946	846.708	51.3066	3.13205
FBtr0345503	692	592.708	0	0
FBtr0071929	569	469.708	0	0
FBtr0110839	668	568.708	335	30.447
FBtr0077903	1436	1336.71	61	2.35875
FBtr0071459	1234	1134.71	4	0.182207
FBtr0085681	1960	1860.71	86.0775	2.39111
FBtr0085682	1921	1821.71	0	0
FBtr0085683	663	563.708	15.9225	1.45998
FBtr0344740	1853	1753.71	568.896	16.7674
FBtr0078953	2412	2312.71	27.8313	0.622016
FBtr0300611	1701	1601.71	2.00408	0.0646726
FBtr0334906	1701	1601.71	2.00408	0.0646726
FBtr0076531	1261	1161.71	0	0
FBtr0100531	880	780.708	381.655	25.2681
FBtr0100532	1087	987.708	76.3446	3.9952
FBtr0305334	443	343.708	0	0
FBtr0303085	571	471.708	0	0
FBtr0303086	519	419.708	0	0
FBtr0303084	630	530.708	0	0
FBtr0076475	3139	3039.71	664.709	11.3029
FBtr0345600	3384	3284.71	174.291	2.74263
FBtr0343591	1988	1888.71	0	0
FBtr0073387	2045	1945.71	0	0
FBtr0445174	2221	2121.71	0	0
FBtr0089051	1531	1431.71	1	0.0361023
FBtr0304658	4581	4481.71	132.787	1.53145
FBtr0083740	3546	3446.71	842.483	12.6341
FBtr0083739	5278	5178.71	81.73	0.815735
FBtr0071007	640	540.708	15.4011	1.47224
FBtr0071008	635	535.708	28.0989	2.71113
FBtr0081101	450	350.708	0	0
FBtr0080923	1041	941.708	0	0
FBtr0085618	607	507.708	2	0.203613
FBtr0344112	8332	8232.71	27.3268	0.171568
FBtr0301618	8144	8044.71	300.081	1.92805
FBtr0344465	8207	8107.71	81.3687	0.518739
FBtr0301619	8270	8170.71	0.223094	0.0014113
FBtr0082127	720	620.708	3	0.249818
FBtr0330419	9928	9828.71	0.00271718	1.42893e-05
FBtr0330414	9853	9753.71	29.9253	0.158583
FBtr0330416	3938	3838.71	23.9085	0.321927
FBtr0330418	9853	9753.71	29.9253	0.158583
FBtr0333021	9829	9729.71	36.8304	0.195657
FBtr0330417	9481	9381.71	86.4078	0.476058
FBtr0330420	9841	9741.71	0	0
FBtr0339756	2542	2442.71	175.771	3.71933
FBtr0087259	2557	2457.71	260.115	5.47046
FBtr0087260	2557	2457.71	260.115	5.47046
FBtr0334154	1086	986.708	1.10471e-08	5.78693e-10
FBtr0082485	1070	970.708	4.67519	0.248943
FBtr0073409	2272	2172.71	190	4.52003
FBtr0346273	2414	2314.71	0	0
FBtr0481631	821	721.708	0	0
FBtr0331220	9009	8909.71	1.46363e-06	8.49098e-09
FBtr0331219	2907	2807.71	0	0
FBtr0290295	2768	2668.71	0	0
FBtr0331216	9188	9088.71	0	0
FBtr0301972	783	683.708	0	0
FBtr0331221	8906	8806.71	2	0.0117383
FBtr0331218	9186	9086.71	0	0
FBtr0331217	2882	2782.71	0	0
FBtr0331222	763	663.708	0	0
FBtr0081205	1742	1642.71	903	28.413
FBtr0070447	1762	1662.71	477.607	14.8472
FBtr0077223	2367	2267.71	1769.88	40.3409
FBtr0345902	1881	1781.71	0	0
FBtr0077086	1796	1696.71	9	0.274173
FBtr0088609	2597	2497.71	72	1.48998
FBtr0070652	3785	3685.71	540	7.5729
FBtr0070092	1950	1850.71	103.838	2.90006
FBtr0070093	2123	2023.71	7.16221	0.182931
FBtr0301060	2277	2177.71	0	0
FBtr0301058	2928	2828.71	0	0
FBtr0332426	3244	3144.71	0	0
FBtr0301059	2193	2093.71	1	0.0246873
FBtr0301061	2471	2371.71	0	0
FBtr0346727	1248	1148.71	0	0
FBtr0331545	1136	1036.71	52.8562	2.63529
FBtr0331544	1373	1273.71	21.4972	0.87237
FBtr0076103	1247	1147.71	283.647	12.7743
FBtr0076104	1237	1137.71	0	0
FBtr0076105	1181	1081.71	0	0
FBtr0332871	1195	1095.71	0	0
FBtr0100678	2037	1937.71	4.5	0.120037
FBtr0081831	1275	1175.71	0	0
FBtr0305600	2804	2704.71	0	0
FBtr0075091	1614	1514.71	6	0.204744
FBtr0345812	1884	1784.71	0	0
FBtr0302924	2975	2875.71	2	0.035948
FBtr0302925	3994	3894.71	0	0
FBtr0113334	894	794.708	0	0
FBtr0337091	4576	4476.71	8.59253	0.0992091
FBtr0080874	3796	3696.71	0	0
FBtr0080873	3534	3434.71	47.4075	0.713421
FBtr0301144	2535	2435.71	0	0
FBtr0079204	855	755.708	0	0
FBtr0081288	1652	1552.71	42	1.39813
FBtr0301977	3149	3049.71	0	0
FBtr0070283	829	729.708	85.3779	6.04764
FBtr0473590	1207	1107.71	0	0
FBtr0473589	958	858.708	0	0
FBtr0074362	891	791.708	4	0.261147
FBtr0339830	978	878.708	0	0
FBtr0073988	699	599.708	36	3.10279
FBtr0076728	1812	1712.71	847	25.5617
FBtr0307508	7203	7103.71	14	0.101867
FBtr0306007	995	895.708	761.586	43.9483
FBtr0082079	1189	1089.71	3.31986	0.15747
FBtr0082078	1511	1411.71	30.0945	1.10187
FBtr0077043	1494	1394.71	280.331	10.3891
FBtr0333390	1657	1557.71	28.6695	0.951312
FBtr0335173	2868	2768.71	0	0
FBtr0077744	2711	2611.71	2062	40.8087
FBtr0308310	5515	5415.71	22.068	0.210619
FBtr0308308	11700	11600.7	0.105746	0.000471161
FBtr0308309	11745	11645.7	0.000957992	4.25192e-06
FBtr0345071	11134	11034.7	0	0
FBtr0345072	11745	11645.7	117.825	0.522952
FBtr0474149	11134	11034.7	0	0
FBtr0082639	1033	933.708	0	0
FBtr0085507	2880	2780.71	0.443116	0.00823666
FBtr0301656	2874	2774.71	6.11377	0.113889
FBtr0330298	2880	2780.71	0.443116	0.00823666
FBtr0332805	845	745.708	0	0
FBtr0332804	722	622.708	0	0
FBtr0332803	902	802.708	0	0
FBtr0332802	1210	1110.71	0	0
FBtr0070925	2018	1918.71	214	5.76493
FBtr0081291	538	438.708	44.7144	5.26819
FBtr0332178	621	521.708	6.28563	0.622746
FBtr0079808	916	816.708	0	0
FBtr0343429	871	771.708	0	0
FBtr0343428	1074	974.708	0	0
FBtr0079199	1950	1850.71	14	0.391002
FBtr0071038	1070	970.708	197	10.4898
FBtr0078289	5130	5030.71	992.209	10.1944
FBtr0078290	5314	5214.71	379.994	3.76648
FBtr0111038	4654	4554.71	107.042	1.21473
FBtr0301602	4931	4831.71	1156.76	12.3746
FBtr0074238	1227	1127.71	11619	532.551
FBtr0079306	1921	1821.71	115.535	3.27811
FBtr0079307	2388	2288.71	28.6865	0.647853
FBtr0333346	2397	2297.71	0.243653	0.00548109
FBtr0332330	1930	1830.71	0	0
FBtr0329893	1921	1821.71	115.535	3.27811
FBtr0329892	2923	2823.71	0	0
FBtr0071180	2571	2471.71	2437.28	50.968
FBtr0071181	2543	2443.71	157.721	3.33604
FBtr0070438	1634	1534.71	1894.05	63.7904
FBtr0308566	1973	1873.71	701.949	19.3639
FBtr0075689	584	484.708	0	0
FBtr0077450	1278	1178.71	235.107	10.3098
FBtr0335134	1731	1631.71	3.602	0.114101
FBtr0088192	621	521.708	0	0
FBtr0331530	1628	1528.71	9.25088	0.312786
FBtr0076107	967	867.708	345.749	20.5957
FBtr0332061	2553	2453.71	222.345	4.68376
FBtr0332062	4462	4362.71	80.0348	0.948226
FBtr0332063	2553	2453.71	63.6198	1.34017
FBtr0332064	2550	2450.71	0	0
FBtr0081049	953	853.708	23	1.39254
FBtr0086476	547	447.708	0	0
FBtr0075711	555	455.708	0	0
FBtr0072064	3164	3064.71	281	4.73922
FBtr0301460	4349	4249.71	0	0
FBtr0301461	4276	4176.71	110.656	1.3694
FBtr0301459	4837	4737.71	27.9757	0.305213
FBtr0081524	4276	4176.71	0	0
FBtr0301462	3830	3730.71	6.65884	0.0922564
FBtr0301458	3928	3828.71	0	0
FBtr0301464	4068	3968.71	225.028	2.93073
FBtr0301463	3832	3732.71	29.4992	0.408485
FBtr0081527	3300	3200.71	7.10206	0.114691
FBtr0301457	4834	4734.71	60.3971	0.659344
FBtr0081525	3837	3737.71	0.682736	0.00944141
FBtr0074619	1405	1305.71	1	0.0395861
FBtr0336964	1980	1880.71	1	0.0274832
FBtr0332106	808	708.708	20.3652	1.48529
FBtr0289972	634	534.708	307.989	29.772
FBtr0300711	633	533.708	96.6454	9.35981
FBtr0304970	450	350.708	0	0
FBtr0088970	2786	2686.71	23	0.442483
FBtr0074352	1329	1229.71	176	7.39776
FBtr0070241	4274	4174.71	0	0
FBtr0303264	5470	5370.71	10.8429	0.104352
FBtr0310282	5414	5314.71	12.0975	0.117654
FBtr0070239	5365	5265.71	633.468	6.21809
FBtr0310283	5157	5057.71	0	0
FBtr0342731	5323	5223.71	315.592	3.12274
FBtr0079145	3042	2942.71	0	0
FBtr0333245	3537	3437.71	0	0
FBtr0332096	4042	3942.71	257.498	3.37573
FBtr0307304	4752	4652.71	237.543	2.63892
FBtr0330148	3321	3221.71	256.469	4.11469
FBtr0307301	3321	3221.71	256.469	4.11469
FBtr0330149	3336	3236.71	166.274	2.65528
FBtr0307302	3906	3806.71	0	0
FBtr0307306	3943	3843.71	136.246	1.83216
FBtr0307305	4016	3916.71	152.501	2.01253
FBtr0334025	5086	4986.71	9.67354	0.100268
FBtr0083162	3024	2924.71	133.326	2.35626
FBtr0080763	2304	2204.71	357	8.36963
FBtr0339078	7253	7153.71	0	0
FBtr0339074	7239	7139.71	0	0
FBtr0339080	7700	7600.71	38.233	0.26
FBtr0339079	7419	7319.71	198.725	1.40329
FBtr0339081	7638	7538.71	10.5548	0.072367
FBtr0339075	4880	4780.71	31.6478	0.342169
FBtr0481669	7964	7864.71	0	0
FBtr0339082	6833	6733.71	61.1737	0.469569
FBtr0339076	7028	6928.71	0	0
FBtr0339077	7114	7014.71	0	0
FBtr0481668	7607	7507.71	77.6656	0.5347
FBtr0301211	4343	4243.71	66.7493	0.813
FBtr0334664	3796	3696.71	192.985	2.69834
FBtr0334663	3652	3552.71	159.316	2.31788
FBtr0084112	3543	3443.71	18.9495	0.28442
FBtr0301212	3770	3670.71	0	0
FBtr0475225	1201	1101.71	1.48239e-06	6.95483e-08
FBtr0475224	5537	5437.71	22.4143	0.213058
FBtr0084012	1477	1377.71	458	17.1829
FBtr0479887	3159	3059.71	34.6978	0.586154
FBtr0088716	2738	2638.71	390.598	7.65117
FBtr0301639	3158	3058.71	0	0
FBtr0088715	3116	3016.71	17.7041	0.30334
FBtr0339341	2780	2680.71	0	0
FBtr0479888	3201	3101.71	0	0
FBtr0084047	1934	1834.71	2	0.0563446
FBtr0074568	1475	1375.71	0	0
FBtr0074569	1382	1282.71	0	0
FBtr0088226	724	624.708	886.446	73.344
FBtr0302045	2543	2443.71	0.241483	0.00510771
FBtr0332729	2507	2407.71	15.7936	0.339052
FBtr0076846	1934	1834.71	331.965	9.35221
FBtr0080127	1164	1064.71	1	0.0485466
FBtr0337060	2390	2290.71	0	0
FBtr0083371	2341	2241.71	0	0
FBtr0301709	1336	1236.71	0.198772	0.00830762
FBtr0344010	1351	1251.71	8.64541e-08	3.57003e-09
FBtr0344011	1363	1263.71	0	0
FBtr0344012	1333	1233.71	3.80123	0.159258
FBtr0081843	3003	2903.71	275	4.89518
FBtr0290247	356	256.729	84.5092	17.0144
FBtr0303248	516	416.708	49.4908	6.13878
FBtr0304820	1673	1573.71	32.8756	1.07979
FBtr0078288	1614	1514.71	655.124	22.3555
FBtr0079098	898	798.708	32	2.07086
FBtr0070029	1164	1064.71	0	0
FBtr0333755	2191	2091.71	33.3741	0.824702
FBtr0070376	2970	2870.71	258.072	4.64666
FBtr0070377	2860	2760.71	284.833	5.33285
FBtr0333754	3825	3725.71	69.7208	0.96726
FBtr0300566	852	752.708	754.468	51.8088
FBtr0073855	1890	1790.71	3.91846	0.113105
FBtr0332843	1852	1752.71	187.708	5.53556
FBtr0307296	2003	1903.71	18.7115	0.508038
FBtr0332844	1810	1710.71	85.1945	2.5741
FBtr0475016	802	702.708	0	0
FBtr0076315	1618	1518.71	0	0
FBtr0080294	2486	2386.71	4.97231	0.107683
FBtr0080295	2006	1906.71	31.78	0.861506
FBtr0084418	1856	1756.71	0	0
FBtr0074139	1906	1806.71	1	0.0286089
FBtr0086917	1188	1088.71	31	1.47177
FBtr0072484	1337	1237.71	37	1.54516
FBtr0336625	1946	1846.71	0	0
FBtr0079803	1660	1560.71	1	0.0331183
FBtr0086211	396	296.708	165	28.7438
FBtr0074203	1347	1247.71	698	28.9156
FBtr0305279	451	351.708	3	0.440888
FBtr0072744	1807	1707.71	37	1.1199
FBtr0306929	846	746.708	0	0
FBtr0083361	1283	1183.71	1	0.0436661
FBtr0305341	1643	1543.71	9	0.301347
FBtr0085972	2130	2030.71	278.24	7.08208
FBtr0335285	2670	2570.71	4.76048	0.0957166
FBtr0087674	1072	972.708	0	0
FBtr0084166	530	430.708	51	6.12036
FBtr0336960	3139	3039.71	34.7549	0.590981
FBtr0289979	3004	2904.71	0	0
FBtr0336959	2938	2838.71	46.2451	0.842043
FBtr0332480	3446	3346.71	0	0
FBtr0081563	1532	1432.71	96.0284	3.46443
FBtr0072928	1162	1062.71	39.3904	1.91587
FBtr0334007	2732	2632.71	1.88161	0.0369416
FBtr0086524	2738	2638.71	0.118394	0.00231915
FBtr0305201	4598	4498.71	0	0
FBtr0333899	7491	7391.71	0	0
FBtr0305208	4439	4339.71	0	0
FBtr0305206	7461	7361.71	47.1369	0.330957
FBtr0305205	7439	7339.71	0	0
FBtr0305202	4586	4486.71	5.13793	0.0591902
FBtr0333898	7596	7496.71	1.21499e-08	8.37702e-11
FBtr0305203	4756	4656.71	4.46365	0.049545
FBtr0305209	4553	4453.71	0	0
FBtr0305207	5231	5131.71	6.26151	0.0630677
FBtr0074576	3203	3103.71	2389	39.7855
FBtr0070713	2961	2861.71	0	0
FBtr0345320	2784	2684.71	0	0
FBtr0070714	3509	3409.71	0	0
FBtr0100551	2672	2572.71	0	0
FBtr0100552	3005	2905.71	0	0
FBtr0081206	1604	1504.71	2	0.0687016
FBtr0332814	604	504.708	2	0.204823
FBtr0303153	1485	1385.71	36	1.34283
FBtr0300120	1446	1346.71	0	0
FBtr0113895	961	861.708	0	0
FBtr0345179	887	787.708	432	28.347
FBtr0340391	1235	1135.71	0	0
FBtr0086653	1001	901.708	0	0
FBtr0340390	1016	916.708	0	0
FBtr0345494	705	605.708	0	0
FBtr0087082	479	379.708	0	0
FBtr0301940	329	229.729	0	0
FBtr0081544	2123	2023.71	0	0
FBtr0079600	4972	4872.71	366	3.8824
FBtr0088926	2379	2279.71	221	5.01074
FBtr0073007	1040	940.708	1	0.0549458
FBtr0076380	1026	926.708	0	0
FBtr0339403	1392	1292.71	0	0
FBtr0088493	1047	947.708	0	0
FBtr0088494	884	784.708	7	0.461083
FBtr0087206	981	881.708	234	13.7177
FBtr0082620	1085	985.708	0	0
FBtr0077014	11690	11590.7	240	1.07026
FBtr0070491	1845	1745.71	89.6674	2.65492
FBtr0309881	2070	1970.71	25.6113	0.671735
FBtr0070492	1866	1766.71	0	0
FBtr0345318	1592	1492.71	164.057	5.68081
FBtr0070493	1829	1729.71	100.664	3.00809
FBtr0300944	890	790.708	75.4539	4.93236
FBtr0333068	959	859.708	5.54606	0.333444
FBtr0473613	411	311.708	1	0.165822
FBtr0072207	1071	971.708	163	8.67044
FBtr0091619	702	602.708	1	0.0857595
FBtr0307023	1836	1736.71	0	0
FBtr0300341	8276	8176.71	0.145974	0.000922752
FBtr0332322	8254	8154.71	3.85403	0.0244284
FBtr0332323	7530	7430.71	0	0
FBtr0301023	4444	4344.71	0	0
FBtr0113391	3613	3513.71	0	0
FBtr0334891	4082	3982.71	0	0
FBtr0300622	4031	3931.71	0	0
FBtr0082526	4353	4253.71	0	0
FBtr0082528	3994	3894.71	0	0
FBtr0082527	3972	3872.71	3	0.0400402
FBtr0080551	867	767.708	3	0.201983
FBtr0072724	840	740.708	402	28.0523
FBtr0329989	1636	1536.71	0	0
FBtr0080494	1533	1433.71	91.0998	3.28432
FBtr0080493	2035	1935.71	6.68944	0.178624
FBtr0076426	1888	1788.71	161.371	4.66311
FBtr0333863	1876	1776.71	16.6289	0.483768
FBtr0305048	319	219.729	7	1.64664
FBtr0331379	2068	1968.71	0	0
FBtr0088790	2071	1971.71	381	9.98784
FBtr0077721	2693	2593.71	15	0.298923
FBtr0077720	2819	2719.71	0	0
FBtr0335151	3050	2950.71	0	0
FBtr0084338	1112	1012.71	0	0
FBtr0075134	3755	3655.71	1	0.014139
FBtr0079225	1534	1434.71	119.559	4.30733
FBtr0079226	922	822.708	387.441	24.3416
FBtr0079230	2345	2245.71	6	0.138098
FBtr0332603	2339	2239.71	0	0
FBtr0080128	538	438.708	0	0
FBtr0071928	1759	1659.71	0	0
FBtr0087261	921	821.708	594	37.3644
FBtr0343100	2573	2473.71	27.5878	0.576445
FBtr0075769	2863	2763.71	0	0
FBtr0304672	2304	2204.71	291.412	6.83197
FBtr0112980	5651	5551.71	0	0
FBtr0301449	5935	5835.71	43.0155	0.380996
FBtr0340396	5781	5681.71	40.3903	0.367441
FBtr0301451	6009	5909.71	8.18779	0.0716127
FBtr0345127	5049	4949.71	0	0
FBtr0301450	5243	5143.71	27.893	0.28029
FBtr0073808	5870	5770.71	709.728	6.357
FBtr0074311	620	520.708	8887.14	882.18
FBtr0345129	678	578.708	3.5573e-07	3.17725e-08
FBtr0074313	925	825.708	119.671	7.4912
FBtr0074312	642	542.708	69.1958	6.59027
FBtr0340149	949	849.708	30.9924	1.88527
FBtr0082093	830	730.708	16.0208	1.13326
FBtr0303038	3535	3435.71	81.2339	1.22211
FBtr0071334	2954	2854.71	361	6.53634
FBtr0088357	896	796.708	0	0
FBtr0305905	664	564.708	0	0
FBtr0088356	1047	947.708	0	0
FBtr0301489	940	840.708	0	0
FBtr0074969	963	863.708	0	0
FBtr0074288	1406	1306.71	5	0.197779
FBtr0345606	1787	1687.71	94.3868	2.8907
FBtr0345901	1898	1798.71	16.2046	0.465657
FBtr0077121	1633	1533.71	3351.41	112.947
FBtr0309055	754	654.708	0	0
FBtr0087436	355	255.729	0	0
FBtr0342613	493	393.708	0	0
FBtr0306042	838	738.708	0	0
FBtr0081779	779	679.708	0	0
FBtr0083402	909	809.708	0	0
FBtr0308605	4538	4438.71	0	0
FBtr0308604	4734	4634.71	2.05847	0.0229568
FBtr0074272	4901	4801.71	7.94153	0.0854865
FBtr0336712	6669	6569.71	14.248	0.112098
FBtr0310203	508	408.708	76.3919	9.66104
FBtr0305036	6584	6484.71	0	0
FBtr0305037	6489	6389.71	34.9837	0.282992
FBtr0301028	5788	5688.71	125.036	1.13609
FBtr0084197	5049	4949.71	265.717	2.77478
FBtr0330381	5049	4949.71	265.717	2.77478
FBtr0308059	208	111.709	0	0
