target_id	length	eff_length	est_counts	tpm
FBtr0087334	1782	1611.33	3650.63	62.2628
FBtr0113381	1199	1028.33	0	0
FBtr0087113	4051	3880.33	3.81282	0.0270037
FBtr0113380	4060	3889.33	0.187184	0.00132263
FBtr0113379	4109	3938.33	1.57881e-08	1.1017e-10
FBtr0087112	5876	5705.33	0	0
FBtr0073899	730	559.331	1593	78.2695
FBtr0071302	691	520.348	422.63	22.3209
FBtr0333472	694	523.348	59.37	3.11761
FBtr0086024	2202	2031.33	0	0
FBtr0083823	410	239.363	0	0
FBtr0344285	401	230.363	0	0
FBtr0087045	794	623.331	0	0
FBtr0085360	1103	932.331	1584	46.6907
FBtr0073298	2744	2573.33	0	0
FBtr0307050	1716	1545.33	0	0
FBtr0343573	1987	1816.33	0	0
FBtr0076736	920	749.331	297	10.8925
FBtr0073200	1468	1297.33	0	0
FBtr0073199	2882	2711.33	0	0
FBtr0333678	4702	4531.33	0	0
FBtr0089141	4575	4404.33	5	0.0311986
FBtr0344997	1302	1131.33	0	0
FBtr0344998	1204	1033.33	108	2.8723
FBtr0332711	683	512.348	0	0
FBtr0078353	710	539.348	1361	69.348
FBtr0080163	761	590.331	62103.8	2891.14
FBtr0340226	807	636.331	4228.17	182.606
FBtr0080164	798	627.331	10270	449.904
FBtr0114603	2237	2066.33	21.2321	0.282383
FBtr0345720	2361	2190.33	139.153	1.74594
FBtr0089948	2222	2051.33	0	0
FBtr0329952	2603	2432.33	234.52	2.64973
FBtr0076344	1975	1804.33	0	0
FBtr0113159	1528	1357.33	316.716	6.41254
FBtr0113158	2067	1896.33	708.66	10.27
FBtr0345695	2133	1962.33	178.394	2.49835
FBtr0114600	1246	1075.33	69.7902	1.7836
FBtr0085057	1025	854.331	0	0
FBtr0074036	696	525.348	269	14.0718
FBtr0086109	1829	1658.33	1724	28.5701
FBtr0088163	911	740.331	0	0
FBtr0301083	3920	3749.33	93	0.681671
FBtr0301084	3372	3201.33	0	0
FBtr0113387	4145	3974.33	0	0
FBtr0084928	3476	3305.33	0	0
FBtr0084927	4081	3910.33	2.47202	0.0173734
FBtr0113388	4186	4015.33	0	0
FBtr0113386	4189	4018.33	0	0
FBtr0113384	4581	4410.33	0	0
FBtr0336451	3397	3226.33	39.528	0.336699
FBtr0113385	2634	2463.33	0	0
FBtr0336452	3844	3673.33	0	0
FBtr0112930	5203	5032.33	0	0
FBtr0088597	5229	5058.33	13.3818	0.0727032
FBtr0332998	1827	1656.33	6.61817	0.109809
FBtr0304798	5839	5668.33	0	0
FBtr0084433	2827	2656.33	2	0.0206916
FBtr0332427	3278	3107.33	0	0
FBtr0301700	4064	3893.33	0	0
FBtr0300809	4061	3890.33	0	0
FBtr0300808	2019	1848.33	0	0
FBtr0452100	402	231.363	0	0
FBtr0452099	487	316.363	0	0
FBtr0080853	786	615.331	5	0.223309
FBtr0305564	811	640.331	0	0
FBtr0113259	1868	1697.33	0	0
FBtr0084017	1512	1341.33	411	8.42076
FBtr0445729	4048	3877.33	115.558	0.819052
FBtr0445730	5632	5461.33	16506.7	83.0631
FBtr0445732	2458	2287.33	883.26	10.6122
FBtr0445731	2385	2214.33	2112.45	26.2174
FBtr0452128	1886	1715.33	0	0
FBtr0072346	2091	1920.33	247.852	3.54701
FBtr0306137	3922	3751.33	342.148	2.50653
FBtr0304625	2233	2062.33	3	0.0399768
FBtr0111143	2233	2062.33	3	0.0399768
FBtr0332891	2392	2221.33	0	0
FBtr0074758	2455	2284.33	37.0463	0.445689
FBtr0332890	2801	2630.33	4.95369	0.0517564
FBtr0334915	1683	1512.33	0	0
FBtr0299903	1064	893.331	423.053	13.0145
FBtr0336924	1050	879.331	13.7827	0.430751
FBtr0111134	1077	906.331	12.1642	0.368845
FBtr0289963	781	610.331	0	0
FBtr0075137	2418	2247.33	39.2792	0.480331
FBtr0333698	1617	1446.33	29.7208	0.564727
FBtr0070156	555	384.363	11894.5	850.453
FBtr0070158	592	421.363	1967.4	128.316
FBtr0345321	493	322.363	6085.67	518.81
FBtr0070155	568	397.363	50462.1	3489.98
FBtr0070157	535	364.363	706.312	53.2731
FBtr0340668	963	792.331	45	1.56082
FBtr0345011	1760	1589.33	0.0159658	0.000276072
FBtr0345802	2027	1856.33	112.02	1.65839
FBtr0086185	1911	1740.33	1038.96	16.4064
FBtr0342928	612	441.363	2482.28	154.561
FBtr0081192	471	300.363	6650.72	608.51
FBtr0071830	1710	1539.33	3	0.0535593
FBtr0074655	2115	1944.33	1215	17.1732
FBtr0082981	1173	1002.33	0	0
FBtr0334959	703	532.348	40	2.06495
FBtr0333931	2549	2378.33	1573.04	18.1766
FBtr0084032	3492	3321.33	1551.48	12.8375
FBtr0330049	3492	3321.33	1551.48	12.8375
FBtr0083597	2040	1869.33	101	1.48484
FBtr0083278	2126	1955.33	34	0.477864
FBtr0070557	487	316.363	0	0
FBtr0344291	631	460.348	0	0
FBtr0290211	640	469.348	0	0
FBtr0083632	970	799.331	377.241	12.9699
FBtr0088115	1309	1138.33	0	0
FBtr0332420	946	775.331	291.137	10.3194
FBtr0345503	692	521.348	0	0
FBtr0071929	569	398.363	0	0
FBtr0110839	668	497.348	2338	129.19
FBtr0077903	1436	1265.33	554	12.0324
FBtr0071459	1234	1063.33	30	0.775351
FBtr0085681	1960	1789.33	0	0
FBtr0085682	1921	1750.33	2	0.0314019
FBtr0085683	663	492.348	0	0
FBtr0344740	1853	1682.33	5000.67	81.6888
FBtr0078953	2412	2241.33	1820.33	22.3198
FBtr0300611	1701	1530.33	0.50006	0.00898013
FBtr0334906	1701	1530.33	0.50006	0.00898013
FBtr0076531	1261	1090.33	306.101	7.71529
FBtr0100531	880	709.331	0	0
FBtr0100532	1087	916.331	5149.75	154.447
FBtr0305334	443	272.363	0	0
FBtr0303085	571	400.363	0	0
FBtr0303086	519	348.363	0	0
FBtr0303084	630	459.348	0	0
FBtr0076475	3139	2968.33	481.982	4.46236
FBtr0345600	3384	3213.33	2951.02	25.2384
FBtr0343591	1988	1817.33	0	0
FBtr0073387	2045	1874.33	0	0
FBtr0445174	2221	2050.33	0	0
FBtr0089051	1531	1360.33	0	0
FBtr0304658	4581	4410.33	1060.08	6.60559
FBtr0083740	3546	3375.33	1000.46	8.14569
FBtr0083739	5278	5107.33	1106.47	5.95374
FBtr0071007	640	469.348	75.3745	4.41341
FBtr0071008	635	464.348	252.126	14.9217
FBtr0081101	450	279.363	0	0
FBtr0080923	1041	870.331	0	0
FBtr0085618	607	436.363	10	0.629793
FBtr0344112	8332	8161.33	0	0
FBtr0301618	8144	7973.33	1516.25	5.22609
FBtr0344465	8207	8036.33	197.087	0.673979
FBtr0301619	8270	8099.33	0.162502	0.000551384
FBtr0082127	720	549.348	0	0
FBtr0330419	9928	9757.33	0	0
FBtr0330414	9853	9682.33	0	0
FBtr0330416	3938	3767.33	0	0
FBtr0330418	9853	9682.33	0	0
FBtr0333021	9829	9658.33	0	0
FBtr0330417	9481	9310.33	25	0.0737939
FBtr0330420	9841	9670.33	0	0
FBtr0339756	2542	2371.33	517.678	5.99948
FBtr0087259	2557	2386.33	4493.32	51.7467
FBtr0087260	2557	2386.33	0	0
FBtr0334154	1086	915.331	0	0
FBtr0082485	1070	899.331	0	0
FBtr0073409	2272	2101.33	666.442	8.71592
FBtr0346273	2414	2243.33	347.558	4.25775
FBtr0481631	821	650.331	2	0.0845165
FBtr0331220	9009	8838.33	0	0
FBtr0331219	2907	2736.33	0	0
FBtr0290295	2768	2597.33	0	0
FBtr0331216	9188	9017.33	0	0
FBtr0301972	783	612.331	0	0
FBtr0331221	8906	8735.33	0	0
FBtr0331218	9186	9015.33	0	0
FBtr0331217	2882	2711.33	0	0
FBtr0331222	763	592.331	0	0
FBtr0081205	1742	1571.33	4774	83.495
FBtr0070447	1762	1591.33	2889.78	49.9056
FBtr0077223	2367	2196.33	13610.5	170.303
FBtr0345902	1881	1710.33	0	0
FBtr0077086	1796	1625.33	2	0.0338169
FBtr0088609	2597	2426.33	435	4.92703
FBtr0070652	3785	3614.33	3389	25.7685
FBtr0070092	1950	1779.33	914.225	14.1202
FBtr0070093	2123	1952.33	98.7752	1.3904
FBtr0301060	2277	2106.33	0	0
FBtr0301058	2928	2757.33	0	0
FBtr0332426	3244	3073.33	0	0
FBtr0301059	2193	2022.33	0	0
FBtr0301061	2471	2300.33	0	0
FBtr0346727	1248	1077.33	0	0
FBtr0331545	1136	965.331	160.737	4.57598
FBtr0331544	1373	1202.33	599.246	13.697
FBtr0076103	1247	1076.33	3733.11	95.3171
FBtr0076104	1237	1066.33	113.943	2.93657
FBtr0076105	1181	1010.33	186.965	5.08559
FBtr0332871	1195	1024.33	17	0.456094
FBtr0100678	2037	1866.33	0	0
FBtr0081831	1275	1104.33	0	0
FBtr0305600	2804	2633.33	0	0
FBtr0075091	1614	1443.33	179.235	3.41273
FBtr0345812	1884	1713.33	50.7653	0.814276
FBtr0302924	2975	2804.33	0	0
FBtr0302925	3994	3823.33	0	0
FBtr0113334	894	723.331	0	0
FBtr0337091	4576	4405.33	42.2776	0.263741
FBtr0080874	3796	3625.33	0	0
FBtr0080873	3534	3363.33	62.9671	0.514505
FBtr0301144	2535	2364.33	18.7552	0.218002
FBtr0079204	855	684.331	0	0
FBtr0081288	1652	1481.33	371	6.88284
FBtr0301977	3149	2978.33	0	0
FBtr0070283	829	658.331	824.177	34.405
FBtr0473590	1207	1036.33	0	0
FBtr0473589	958	787.331	0	0
FBtr0074362	891	720.331	2	0.0763034
FBtr0339830	978	807.331	0	0
FBtr0073988	699	528.348	203	10.559
FBtr0076728	1812	1641.33	8853	148.231
FBtr0307508	7203	7032.33	20	0.0781585
FBtr0306007	995	824.331	5569.57	185.68
FBtr0082079	1189	1018.33	131.034	3.53622
FBtr0082078	1511	1340.33	701.429	14.3819
FBtr0077043	1494	1323.33	293.657	6.09841
FBtr0333390	1657	1486.33	2179.34	40.2954
FBtr0335173	2868	2697.33	2254.44	22.9694
FBtr0077744	2711	2540.33	11092.8	120.004
FBtr0308310	5515	5344.33	1.09776	0.00564497
FBtr0308308	11700	11529.3	0	0
FBtr0308309	11745	11574.3	0	0
FBtr0345071	11134	10963.3	1.95112	0.00489087
FBtr0345072	11745	11574.3	0	0
FBtr0474149	11134	10963.3	1.95112	0.00489087
FBtr0082639	1033	862.331	0	0
FBtr0085507	2880	2709.33	0.351902	0.00356948
FBtr0301656	2874	2703.33	6.2962	0.0640066
FBtr0330298	2880	2709.33	0.351902	0.00356948
FBtr0332805	845	674.331	0	0
FBtr0332804	722	551.348	0	0
FBtr0332803	902	731.331	0	0
FBtr0332802	1210	1039.33	0	0
FBtr0070925	2018	1847.33	992	14.7575
FBtr0081291	538	367.363	615.887	46.0735
FBtr0332178	621	450.363	65.1127	3.97328
FBtr0079808	916	745.331	0	0
FBtr0343429	871	700.331	0	0
FBtr0343428	1074	903.331	0	0
FBtr0079199	1950	1779.33	181	2.79555
FBtr0071038	1070	899.331	1242	37.9531
FBtr0078289	5130	4959.33	4036.03	22.3654
FBtr0078290	5314	5143.33	57.6449	0.308008
FBtr0111038	4654	4483.33	167.357	1.02586
FBtr0301602	4931	4760.33	2958.96	17.0824
FBtr0074238	1227	1056.33	92323.9	2401.93
FBtr0079306	1921	1750.33	172.24	2.70433
FBtr0079307	2388	2217.33	15.772	0.19548
FBtr0333346	2397	2226.33	0.0811264	0.00100142
FBtr0332330	1930	1759.33	75.5729	1.1805
FBtr0329893	1921	1750.33	172.24	2.70433
FBtr0329892	2923	2752.33	406.094	4.05482
FBtr0071180	2571	2400.33	14645.3	167.677
FBtr0071181	2543	2372.33	1031.65	11.951
FBtr0070438	1634	1463.33	6148.81	115.477
FBtr0308566	1973	1802.33	10431.2	159.054
FBtr0075689	584	413.363	0	0
FBtr0077450	1278	1107.33	1221.42	30.3134
FBtr0335134	1731	1560.33	24.1111	0.424664
FBtr0088192	621	450.363	0	0
FBtr0331530	1628	1457.33	218.269	4.11604
FBtr0076107	967	796.331	2555.73	88.1997
FBtr0332061	2553	2382.33	399.818	4.61218
FBtr0332062	4462	4291.33	572.735	3.66781
FBtr0332063	2553	2382.33	137.572	1.58699
FBtr0332064	2550	2379.33	20.875	0.241111
FBtr0081049	953	782.331	376	13.2082
FBtr0086476	547	376.363	0	0
FBtr0075711	555	384.363	0	0
FBtr0072064	3164	2993.33	1427	13.1013
FBtr0301460	4349	4178.33	353.645	2.326
FBtr0301461	4276	4105.33	0	0
FBtr0301459	4837	4666.33	266.879	1.57175
FBtr0081524	4276	4105.33	406.447	2.72083
FBtr0301462	3830	3659.33	0	0
FBtr0301458	3928	3757.33	155.712	1.13891
FBtr0301464	4068	3897.33	0.0342691	0.000241647
FBtr0301463	3832	3661.33	1188.14	8.91812
FBtr0081527	3300	3129.33	0	0
FBtr0301457	4834	4663.33	616.145	3.63105
FBtr0081525	3837	3666.33	0	0
FBtr0074619	1405	1234.33	0	0
FBtr0336964	1980	1809.33	0	0
FBtr0332106	808	637.331	846.198	36.4882
FBtr0289972	634	463.348	4626.34	274.395
FBtr0300711	633	462.348	820.46	48.7678
FBtr0304970	450	279.363	0	0
FBtr0088970	2786	2615.33	123	1.29248
FBtr0074352	1329	1158.33	1841.35	43.6867
FBtr0070241	4274	4103.33	55.1983	0.369687
FBtr0303264	5470	5299.33	0	0
FBtr0310282	5414	5243.33	0	0
FBtr0070239	5365	5194.33	3629.68	19.2037
FBtr0310283	5157	4986.33	0	0
FBtr0342731	5323	5152.33	199.118	1.06207
FBtr0079145	3042	2871.33	0	0
FBtr0333245	3537	3366.33	0	0
FBtr0332096	4042	3871.33	762.709	5.41432
FBtr0307304	4752	4581.33	2036.78	12.2179
FBtr0330148	3321	3150.33	0.5048	0.00440361
FBtr0307301	3321	3150.33	0.5048	0.00440361
FBtr0330149	3336	3165.33	984.298	8.5458
FBtr0307302	3906	3735.33	14.6825	0.108023
FBtr0307306	3943	3772.33	352.692	2.5694
FBtr0307305	4016	3845.33	287.833	2.05709
FBtr0334025	5086	4915.33	114.421	0.639732
FBtr0083162	3024	2853.33	253.579	2.44234
FBtr0080763	2304	2133.33	3624	46.6848
FBtr0339078	7253	7082.33	0	0
FBtr0339074	7239	7068.33	0	0
FBtr0339080	7700	7529.33	370.033	1.35061
FBtr0339079	7419	7248.33	342.625	1.29905
FBtr0339081	7638	7467.33	0	0
FBtr0339075	4880	4709.33	124.266	0.725165
FBtr0481669	7964	7793.33	99.8416	0.352074
FBtr0339082	6833	6662.33	130.941	0.540128
FBtr0339076	7028	6857.33	0	0
FBtr0339077	7114	6943.33	117.293	0.464248
FBtr0481668	7607	7436.33	0	0
FBtr0301211	4343	4172.33	1049.66	6.91379
FBtr0334664	3796	3625.33	1068.83	8.10228
FBtr0334663	3652	3481.33	0	0
FBtr0084112	3543	3372.33	0	0
FBtr0301212	3770	3599.33	316.506	2.4166
FBtr0475225	1201	1030.33	26	0.693493
FBtr0475224	5537	5366.33	0	0
FBtr0084012	1477	1306.33	3547	74.6197
FBtr0479887	3159	2988.33	110.794	1.01891
FBtr0088716	2738	2567.33	2601.21	27.8444
FBtr0301639	3158	2987.33	0	0
FBtr0088715	3116	2945.33	0	0
FBtr0339341	2780	2609.33	0	0
FBtr0479888	3201	3030.33	0	0
FBtr0084047	1934	1763.33	6	0.0935111
FBtr0074568	1475	1304.33	0	0
FBtr0074569	1382	1211.33	0	0
FBtr0088226	724	553.348	9733.92	483.431
FBtr0302045	2543	2372.33	296.973	3.44023
FBtr0332729	2507	2336.33	520.837	6.12651
FBtr0076846	1934	1763.33	634.19	9.88396
FBtr0080127	1164	993.331	31	0.857657
FBtr0337060	2390	2219.33	0	0
FBtr0083371	2341	2170.33	0	0
FBtr0301709	1336	1165.33	0.392137	0.0092477
FBtr0344010	1351	1180.33	0	0
FBtr0344011	1363	1192.33	0	0
FBtr0344012	1333	1162.33	11.2171	0.265214
FBtr0081843	3003	2832.33	1403	13.6132
FBtr0290247	356	185.377	981.219	145.464
FBtr0303248	516	345.363	561.265	44.662
FBtr0304820	1673	1502.33	249.662	4.56702
FBtr0078288	1614	1443.33	4205.34	80.072
FBtr0079098	898	727.331	467	17.6454
FBtr0070029	1164	993.331	0.5	0.0138332
FBtr0333755	2191	2020.33	0	0
FBtr0070376	2970	2799.33	1583.94	15.55
FBtr0070377	2860	2689.33	334.107	3.41419
FBtr0333754	3825	3654.33	700.948	5.27137
FBtr0300566	852	681.331	2363.25	95.323
FBtr0073855	1890	1719.33	1537.02	24.5678
FBtr0332843	1852	1681.33	420.811	6.87827
FBtr0307296	2003	1832.33	118.646	1.77948
FBtr0332844	1810	1639.33	93.2691	1.56357
FBtr0475016	802	631.331	10	0.4353
FBtr0076315	1618	1447.33	0	0
FBtr0080294	2486	2315.33	86.8249	1.03057
FBtr0080295	2006	1835.33	35.2471	0.527782
FBtr0084418	1856	1685.33	0	0
FBtr0074139	1906	1735.33	0	0
FBtr0086917	1188	1017.33	337	9.1036
FBtr0072484	1337	1166.33	988	23.2799
FBtr0336625	1946	1775.33	0	0
FBtr0079803	1660	1489.33	0	0
FBtr0086211	396	225.37	3166	386.064
FBtr0074203	1347	1176.33	5008	116.999
FBtr0305279	451	280.363	29	2.84265
FBtr0072744	1807	1636.33	36	0.604612
FBtr0306929	846	675.331	0	0
FBtr0083361	1283	1112.33	0	0
FBtr0305341	1643	1472.33	34	0.634628
FBtr0085972	2130	1959.33	2029.98	28.4727
FBtr0335285	2670	2499.33	84.2207	0.926064
FBtr0087674	1072	901.331	0	0
FBtr0084166	530	359.363	492	37.6251
FBtr0336960	3139	2968.33	0	0
FBtr0289979	3004	2833.33	0	0
FBtr0336959	2938	2767.33	7.21	0.0716011
FBtr0332480	3446	3275.33	25.79	0.216392
FBtr0081563	1532	1361.33	481.195	9.71411
FBtr0072928	1162	991.331	50.7745	1.40758
FBtr0334007	2732	2561.33	0	0
FBtr0086524	2738	2567.33	0	0
FBtr0305201	4598	4427.33	0.318322	0.00197593
FBtr0333899	7491	7320.33	0	0
FBtr0305208	4439	4268.33	4.67355	0.0300908
FBtr0305206	7461	7290.33	0	0
FBtr0305205	7439	7268.33	2.13543	0.00807415
FBtr0305202	4586	4415.33	10.874	0.0676818
FBtr0333898	7596	7425.33	0	0
FBtr0305203	4756	4585.33	0	0
FBtr0305209	4553	4382.33	0	0
FBtr0305207	5231	5060.33	0	0
FBtr0074576	3203	3032.33	12723	115.308
FBtr0070713	2961	2790.33	0	0
FBtr0345320	2784	2613.33	0	0
FBtr0070714	3509	3338.33	0	0
FBtr0100551	2672	2501.33	3	0.0329606
FBtr0100552	3005	2834.33	0	0
FBtr0081206	1604	1433.33	12	0.230081
FBtr0332814	604	433.363	7	0.443907
FBtr0303153	1485	1314.33	57	1.19183
FBtr0300120	1446	1275.33	0	0
FBtr0113895	961	790.331	1463.18	50.8785
FBtr0345179	887	716.331	7414.82	284.468
FBtr0340391	1235	1064.33	0	0
FBtr0086653	1001	830.331	6	0.198585
FBtr0340390	1016	845.331	0	0
FBtr0345494	705	534.348	0	0
FBtr0087082	479	308.363	0	0
FBtr0301940	329	158.383	0	0
FBtr0081544	2123	1952.33	0	0
FBtr0079600	4972	4801.33	4125	23.6106
FBtr0088926	2379	2208.33	2537	31.572
FBtr0073007	1040	869.331	0	0
FBtr0076380	1026	855.331	11	0.353431
FBtr0339403	1392	1221.33	0	0
FBtr0088493	1047	876.331	5.37626	0.1686
FBtr0088494	884	713.331	5.62374	0.216661
FBtr0087206	981	810.331	2244	76.1038
FBtr0082620	1085	914.331	0	0
FBtr0077014	11690	11519.3	809	1.93004
FBtr0070491	1845	1674.33	1499.08	24.6054
FBtr0309881	2070	1899.33	105.824	1.53119
FBtr0070492	1866	1695.33	208.594	3.38137
FBtr0345318	1592	1421.33	135.728	2.62433
FBtr0070493	1829	1658.33	434.772	7.20503
FBtr0300944	890	719.331	471.88	18.028
FBtr0333068	959	788.331	135.12	4.7104
FBtr0473613	411	240.363	0	0
FBtr0072207	1071	900.331	1187	36.2322
FBtr0091619	702	531.348	0	0
FBtr0307023	1836	1665.33	0	0
FBtr0300341	8276	8105.33	0	0
FBtr0332322	8254	8083.33	0	0
FBtr0332323	7530	7359.33	18.7317	0.0699496
FBtr0301023	4444	4273.33	0	0
FBtr0113391	3613	3442.33	8	0.0638679
FBtr0334891	4082	3911.33	0	0
FBtr0300622	4031	3860.33	0	0
FBtr0082526	4353	4182.33	0	0
FBtr0082528	3994	3823.33	0	0
FBtr0082527	3972	3801.33	0	0
FBtr0080551	867	696.331	5	0.197333
FBtr0072724	840	669.331	3200	131.388
FBtr0329989	1636	1465.33	666.631	12.5024
FBtr0080494	1533	1362.33	4.38609e-08	8.8479e-10
FBtr0080493	2035	1864.33	21.8558	0.322174
FBtr0076426	1888	1717.33	967.627	15.4846
FBtr0333863	1876	1705.33	71.3727	1.15019
FBtr0305048	319	148.411	5	0.925866
FBtr0331379	2068	1897.33	351.69	5.09404
FBtr0088790	2071	1900.33	1860.31	26.9031
FBtr0077721	2693	2522.33	44	0.479398
FBtr0077720	2819	2648.33	0	0
FBtr0335151	3050	2879.33	0	0
FBtr0084338	1112	941.331	0	0
FBtr0075134	3755	3584.33	0	0
FBtr0079225	1534	1363.33	824.236	16.6148
FBtr0079226	922	751.331	2177.76	79.6573
FBtr0079230	2345	2174.33	0.347437	0.00439132
FBtr0332603	2339	2168.33	12.6526	0.160361
FBtr0080128	538	367.363	0	0
FBtr0071928	1759	1588.33	0	0
FBtr0087261	921	750.331	2916	106.802
FBtr0343100	2573	2402.33	937.176	10.721
FBtr0075769	2863	2692.33	0	0
FBtr0304672	2304	2133.33	2592.76	33.4003
FBtr0112980	5651	5480.33	0	0
FBtr0301449	5935	5764.33	343.492	1.63762
FBtr0340396	5781	5610.33	117.459	0.575364
FBtr0301451	6009	5838.33	30.6342	0.144199
FBtr0345127	5049	4878.33	0	0
FBtr0301450	5243	5072.33	49.8759	0.270227
FBtr0073808	5870	5699.33	911.457	4.39499
FBtr0074311	620	449.363	62072.1	3796.16
FBtr0345129	678	507.348	0	0
FBtr0074313	925	754.331	1269.44	46.2483
FBtr0074312	642	471.348	1206.03	70.317
FBtr0340149	949	778.331	1386.46	48.9542
FBtr0082093	830	659.331	103.403	4.30998
FBtr0303038	3535	3364.33	372.027	3.03893
FBtr0071334	2954	2783.33	2355	23.2526
FBtr0088357	896	725.331	0	0
FBtr0305905	664	493.348	0	0
FBtr0088356	1047	876.331	0	0
FBtr0301489	940	769.331	0	0
FBtr0074969	963	792.331	0	0
FBtr0074288	1406	1235.33	3	0.0667396
FBtr0345606	1787	1616.33	12939.7	220.009
FBtr0345901	1898	1727.33	326.792	5.19926
FBtr0077121	1633	1462.33	18854.5	354.336
FBtr0309055	754	583.331	5	0.23556
FBtr0087436	355	184.377	0	0
FBtr0342613	493	322.363	0	0
FBtr0306042	838	667.331	0	0
FBtr0081779	779	608.331	0	0
FBtr0083402	909	738.331	0	0
FBtr0308605	4538	4367.33	4	0.0251704
FBtr0308604	4734	4563.33	0	0
FBtr0074272	4901	4730.33	0	0
FBtr0336712	6669	6498.33	51.1749	0.216422
FBtr0310203	508	337.363	16.1269	1.31371
FBtr0305036	6584	6413.33	323.735	1.38724
FBtr0305037	6489	6318.33	0	0
FBtr0301028	5788	5617.33	32.4776	0.158891
FBtr0084197	5049	4878.33	179.969	1.01385
FBtr0330381	5049	4878.33	179.969	1.01385
FBtr0308059	208	58.1224	0	0
FBtr0084628	1676	1505.33	253	4.61885
FBtr0085803	2687	2516.33	3918.11	42.7912
FBtr0085800	2289	2118.33	6.90253	0.0895489
FBtr0085802	3132	2961.33	964.372	8.94959
